product_id,customer_id,transaction_id,amount,status,channel
1,39897,2548,770.02,completed,online
1,24105,3203,367.88,completed,online
1485,16568,4555,1641.49,completed,online
1868,38558,6649,351.14,failed,online
1579,5166,7000,9246.264936346006,completed,online
3853,41532,7752,997.72,failed,online
1541,39363,8991,595.31,failed,online
2082,1430,10874,8708.172897125285,failed,online
3543,37820,12338,766.65,failed,online
1,35241,13603,1482.77,completed,online
1,42518,14963,263.79,failed,online
2711,17716,15239,912.85,completed,online
463,41057,16787,980.57,completed,online
2377,17879,17962,457.73,failed,online
2852,21720,22896,1036.46,failed,online
1,22978,24975,966.76,failed,online
303,22111,25473,1639.84,completed,online
1,26675,26113,1114.46,failed,online
2434,28014,31767,832.26,failed,online
3352,42000,32025,505.92,completed,online
1,41711,33392,1228.45,completed,online
1,15460,34518,853.51,completed,online
2314,47849,35139,1658.42,failed,online
2598,38539,36067,1517.12,completed,online
1186,42044,39369,99.81,failed,online
1083,20462,40452,1365.94,completed,online
4102,42930,40788,570.63,failed,online
1,39837,41261,291.22,completed,online
2690,4300,45847,9722.846102327887,failed,online
3807,3228,46072,141.73,completed,online
3670,32232,47637,484.21,completed,online
2178,38466,47669,358.24,completed,online
633,13786,48236,1771.0,completed,online
999,35387,48320,1480.23,failed,online
1075,28595,50012,463.6,failed,online
3023,45570,52072,1879.87,failed,online
1397,14428,52574,124.89,failed,online
4790,24947,53079,319.61,completed,online
3879,405,54725,892.48,failed,online
3895,44167,56675,1769.0,failed,online
361,32621,58666,877.05,completed,online
2208,46870,58988,924.57,completed,online
1,24219,59245,1828.36,failed,online
1,20722,64457,1403.79,failed,online
3103,36342,65094,959.44,failed,online
1071,36490,65429,1924.48,completed,online
146,9898,66180,131.05,completed,online
4001,25635,73123,247.7,failed,online
1,13309,73340,1138.56,failed,online
1,38799,73473,365.63,failed,online
4334,14821,77449,1220.52,completed,online
1952,20722,77515,1100.77,completed,online
1,12347,79283,837.95,failed,online
3269,6554,83086,149.48,completed,online
1,49153,83962,1026.63,failed,online
1,20151,85791,648.93,completed,online
1,760,86234,1229.36,failed,online
2339,13834,88645,932.43,failed,online
3294,13514,89483,554.82,completed,online
25,24142,89545,1258.08,completed,online
1,1859,89658,1710.69,completed,online
2831,43830,92939,1378.16,failed,online
1,23574,93456,1452.58,failed,online
2800,48752,97691,953.59,completed,online
762,34947,98265,504.48,completed,online
3341,4714,103073,998.92,failed,online
50,8479,105568,601.25,failed,online
3191,49485,115041,147.62,completed,online
1,34307,115667,581.22,failed,online
1,15194,121883,799.34,completed,online
2386,21062,122971,833.7,failed,online
920,38744,124944,330.56,completed,online
187,40371,126644,371.02,completed,online
492,4522,126944,1719.4,completed,online
2212,43698,127145,1138.19,completed,online
2068,44490,127666,1452.09,completed,online
1131,31778,128126,696.72,failed,online
2260,22553,136761,866.65,failed,online
4556,49005,137863,411.17,failed,online
1,8745,140464,1376.33,failed,online
1360,29896,144509,731.97,failed,online
3990,6571,145364,509.73,completed,online
2193,23221,146164,224.64,failed,online
1330,38814,146335,533.3,failed,online
2350,18214,146812,1010.56,completed,online
3279,7889,146878,1502.35,failed,online
