product_id,customer_id,transaction_id,amount,status,channel
4235,11887,2,703.36,completed,online
2949,26209,2690,395.44,completed,online
4278,35109,4707,1645.9,failed,online
194,35346,5431,1446.21,failed,online
1,4981,6468,1122.86,failed,online
2737,1982,7196,1325.33,failed,online
1,40928,9331,24.06,completed,online
1968,9522,10649,85.66,completed,online
1336,19437,12527,760.91,failed,online
3218,29686,13304,1074.48,completed,online
4537,33706,14250,1132.55,completed,online
3793,14963,15472,249.53,failed,online
2999,40508,16651,369.48,completed,online
3143,1810,18501,5263.903640856264,failed,online
1169,14928,18930,1748.57,completed,online
2421,9296,22020,1405.78,failed,online
3129,4009,24622,206.75,completed,online
1,31682,24707,161.54,completed,online
1,36678,28095,1325.19,failed,online
1,40355,32789,1351.05,failed,online
1332,29198,35486,1909.5,completed,online
1,32095,42801,849.87,completed,online
1301,41054,42913,1318.72,failed,online
93,35511,46771,1325.34,completed,online
982,40817,47791,720.73,failed,online
4087,4571,49385,583.39,completed,online
394,29873,49823,1561.65,failed,online
3549,23849,49957,970.34,failed,online
2005,4419,50495,607.73,failed,UNKNOWN
3314,7022,51729,1975.08,completed,online
4514,13834,53380,231.62,completed,online
2296,11192,53617,1143.47,completed,online
1,43556,55820,1567.47,failed,online
4557,49415,56112,78.81,completed,UNKNOWN
3468,43410,59210,947.82,failed,online
1900,48743,59419,1425.89,completed,online
2319,30761,61901,1483.77,failed,online
1123,18346,63739,744.77,completed,online
1,39480,67071,1101.99,completed,online
3427,9889,67204,813.85,failed,online
1363,34974,67741,1444.11,completed,online
4699,42929,68850,407.83,failed,online
507,22763,69306,1119.71,failed,online
2094,45657,69774,876.29,failed,online
2495,33249,70328,773.85,failed,online
1743,13634,70400,450.85,failed,online
2155,19759,71217,1756.44,completed,online
2082,44554,72099,943.89,failed,online
1,797,74223,1998.89,completed,online
1,5257,74573,717.16,completed,online
1133,38544,77455,1701.95,completed,online
1799,47,79621,377.28,completed,online
1680,33231,81796,428.9,completed,online
1,24307,83643,1179.82,failed,online
493,13719,84991,707.14,failed,online
1745,24813,86603,511.77,completed,online
2707,31663,95371,230.08,completed,online
3361,31643,95699,113.01,failed,UNKNOWN
1197,49410,97241,420.46,failed,online
4059,23050,100490,1570.41,failed,online
3818,30562,100633,252.4,completed,online
4581,1130,103339,1949.59,completed,online
4583,7916,103965,778.29,failed,online
1389,23429,105896,708.31,completed,online
1,33461,107207,1783.03,completed,online
1,7824,108035,286.0,completed,online
2277,15600,109300,74.74,completed,online
3963,27719,111169,1400.06,completed,online
2077,23030,111802,1126.48,failed,online
3176,14366,113167,1779.03,completed,online
1449,17360,113880,392.5,completed,online
2816,11881,115165,944.05,failed,online
3785,48294,116415,1668.27,failed,online
700,45027,122174,1965.88,failed,online
2162,9542,124749,1293.45,completed,online
157,12407,126672,890.53,completed,online
4870,28172,127361,1478.08,failed,online
2201,7872,131701,789.85,failed,online
1901,14210,134223,1256.46,completed,online
1,49755,134957,764.36,failed,online
1525,3154,135918,1180.95,completed,online
1,14682,136141,214.82,completed,online
1,7660,136241,1877.81,failed,online
4951,18658,140625,1310.03,completed,online
1870,8478,142752,1517.14,completed,online
2090,5559,147202,1414.95,completed,online
3186,47932,149197,866.71,failed,online
