product_id,customer_id,transaction_id,amount,status,channel
1,44768,1574,1990.03,failed,online
4890,375,1890,271.45,completed,online
1,30397,2580,1761.92,completed,online
4199,25417,4408,651.46,completed,online
1,5218,5320,905.9,failed,UNKNOWN
1,24439,7244,1839.59,completed,online
1560,48649,7895,1261.68,failed,online
1045,5564,10053,1588.67,completed,online
1,26282,11367,1778.8,completed,online
1,17715,14410,90.25,failed,online
1,33212,15146,1857.39,failed,online
2568,4412,15790,959.36,failed,online
1,9793,15974,1774.62,failed,online
3272,36512,18405,1082.4,completed,online
3330,49143,20519,1786.07,failed,online
1503,6739,20821,1701.39,completed,online
2031,17305,21771,1524.0,completed,online
3527,9850,21944,1108.58,completed,online
1738,20252,22021,786.01,failed,online
3934,31081,22409,845.18,failed,online
1,39695,23025,1291.49,completed,online
4174,3773,28760,330.38,failed,online
4289,41009,28948,902.76,failed,online
4494,18858,30584,1370.1,failed,online
3925,45988,34736,810.96,failed,online
3543,31354,35670,1364.8,completed,online
1,36774,35908,1965.43,completed,online
4789,44596,35950,1976.03,failed,online
1,45575,43835,1450.87,failed,online
2529,33380,44111,861.22,failed,online
845,42815,47346,1409.41,completed,online
68,38320,47724,1088.65,completed,online
4628,30197,48206,1377.48,completed,online
2362,38477,50994,1075.1,completed,online
1,4392,53047,1884.88,completed,online
3338,226,55042,901.48,completed,online
4703,12468,57100,1176.18,completed,online
951,26176,59445,792.36,failed,online
1,18528,60263,816.95,completed,online
765,14800,60540,902.12,completed,online
4080,49899,61235,1840.84,completed,online
1726,3169,62453,36.72,completed,online
2189,13845,63253,727.21,failed,online
3165,42550,65672,1843.5,failed,online
2128,12450,66926,1850.11,completed,online
1167,6322,68247,960.36,failed,online
983,35359,75850,904.63,failed,online
3900,42480,76110,210.51,failed,online
4660,716,79882,921.53,failed,online
4117,8032,80534,1434.44,completed,online
673,10235,81041,1943.98,completed,online
1965,41706,81312,1755.04,failed,online
4582,43014,83514,1032.03,completed,online
4984,42422,83793,1208.8,failed,online
3809,48005,84217,1195.29,failed,online
1986,25023,84240,1679.02,completed,online
3585,5686,85643,653.12,failed,online
4533,21122,91643,1398.93,completed,online
4409,25424,93287,572.29,completed,online
4024,22501,97448,152.47,completed,online
1754,20971,97749,919.89,failed,online
1741,18951,99738,1548.24,completed,online
999,3181,101994,1910.97,failed,online
1,17370,102404,1453.61,completed,online
4386,36273,102485,1864.25,failed,online
3129,14664,103139,630.7,completed,online
1,33926,104964,1345.84,failed,online
2438,13914,107974,1262.12,failed,online
1,33418,108858,791.5,completed,online
651,31114,111559,1530.1,completed,online
3211,15784,115345,903.92,failed,online
1204,7245,116527,1288.43,completed,online
4809,1899,119199,565.6,completed,online
1320,21931,119680,1222.29,completed,online
3523,6757,119914,847.81,completed,online
4433,26165,122052,1088.41,failed,online
1,2017,124118,1503.07,completed,online
1363,21235,125812,1946.41,failed,online
2318,40407,129609,552.3,failed,online
1742,25358,130331,755.39,failed,online
1,19857,130527,1039.49,completed,online
4570,26517,131224,1769.9,failed,online
229,45989,131564,1390.21,completed,online
4825,2652,131792,764.73,failed,online
1786,49054,131861,1409.95,completed,online
1,42642,134177,1584.03,completed,online
4505,31991,137761,1952.97,failed,online
3804,20886,143688,1032.15,failed,online
1818,27152,143770,1872.85,failed,online
967,44967,144139,860.4,failed,online
257,30880,145578,1006.58,failed,online
