product_id,customer_id,transaction_id,amount,status,channel
1,35981,832,1884.49,failed,online
1,33831,9212,341.7,completed,online
1326,6332,9304,1316.4,completed,online
1,44172,10157,585.43,completed,online
3603,15317,10204,658.21,failed,online
397,28944,12142,1369.17,failed,online
2879,6091,12285,1919.15,completed,online
3346,43820,13292,1884.54,completed,online
2501,1213,16344,402.62,completed,online
252,24225,16463,341.68,failed,online
1429,6535,16714,1352.05,failed,online
3628,42811,17051,984.27,completed,online
1890,33770,19439,738.04,failed,online
597,19035,20943,256.43,failed,online
2781,27863,25486,236.65,completed,online
1917,39021,25633,427.41,failed,online
3986,20876,28620,1083.76,completed,online
1150,24255,32079,877.18,completed,online
2601,31115,32114,1335.05,failed,online
2836,15287,32785,448.94,failed,online
3138,23173,33136,1239.01,completed,online
1,44953,34869,287.61,completed,online
3224,28377,35045,1582.74,completed,online
2589,6150,37672,182.69,failed,online
855,34619,41920,75.38,completed,online
1,47645,42114,71.27,failed,online
4298,3585,42968,502.12,failed,online
1583,6850,45813,807.67,failed,online
3025,37179,45883,639.38,failed,online
3622,42859,51948,427.01,failed,online
4327,6819,52587,287.47,failed,UNKNOWN
3806,29837,55072,1054.38,failed,online
186,28919,57245,1360.46,failed,online
1,11594,57313,445.2,failed,online
4905,19262,59110,1971.28,completed,online
3504,1137,60717,1834.16,completed,online
4278,34873,61435,1549.97,completed,online
613,35563,61569,701.76,failed,online
1,15963,61679,1096.74,failed,online
2809,25170,62131,348.54,failed,online
1780,8078,63256,932.51,completed,online
4369,36273,64058,532.97,completed,online
2448,14701,69952,698.83,failed,online
1283,37778,74909,298.92,failed,online
2933,34918,75310,7768.423619714562,failed,online
1113,16253,81771,1885.08,failed,online
2077,2127,83017,742.42,failed,online
4167,989,83024,1520.51,failed,UNKNOWN
1,49098,86408,76.73,completed,online
1780,34403,87375,1115.11,completed,online
3067,21080,89879,82.34,failed,online
1,24042,92312,1992.54,failed,online
1757,22114,93464,469.77,completed,online
1536,31066,93614,866.84,completed,online
1261,6506,97312,1436.99,failed,online
562,42616,97947,127.06,failed,online
3910,3261,98347,1952.86,completed,online
4542,21162,98792,1255.7,completed,online
3507,13136,100420,267.14,failed,online
829,6151,100563,734.54,failed,online
2405,44826,100999,245.32,failed,online
1,32141,101106,1692.65,failed,online
3069,45394,101930,1013.38,failed,online
4269,15990,102198,14.59,failed,online
3012,5341,102203,611.78,completed,online
3012,17149,106901,1354.46,completed,UNKNOWN
2133,18334,109155,1923.27,failed,online
2700,33985,109235,362.84,failed,online
1088,8096,111133,1993.95,failed,online
1,36766,113273,222.94,failed,online
626,19183,114928,77.35,completed,online
4845,49792,117013,1249.73,completed,online
4196,11696,118489,1652.64,completed,online
3030,17905,119209,1399.19,completed,online
2254,6483,119666,178.55,completed,online
3590,4053,121691,1047.05,completed,online
6,43479,126560,1185.55,failed,online
1,712,127171,1040.85,failed,online
1,25283,127986,1768.91,failed,online
2531,46962,128543,202.43,completed,online
1,26405,129560,530.97,completed,online
1733,25846,130838,1002.14,failed,online
177,47174,134861,1386.58,completed,online
2940,28726,135238,789.32,completed,online
3055,6866,137261,1544.19,completed,online
4472,45815,137910,857.83,failed,online
2853,8954,139575,592.23,completed,online
1,32206,142885,78.27,failed,online
1175,21318,143177,1335.41,completed,online
1503,46549,146202,1915.05,failed,online
681,2928,148864,562.19,completed,online
1,13520,148995,1786.3,failed,online
