product_id,customer_id,transaction_id,amount,status,channel
2997,13085,5268,624.27,failed,online
1,46248,13530,1064.99,failed,online
4839,29369,13851,1518.54,completed,online
659,45444,15651,97.77,completed,online
1017,11729,16141,1724.9,completed,online
784,34607,20253,80.45,failed,online
1974,48755,20611,953.53,completed,online
1,1450,21005,1443.7,failed,online
686,31446,21512,524.99,completed,online
4942,25337,23494,1182.12,completed,online
982,30028,24978,1823.17,completed,online
1,15307,25471,790.73,completed,online
1142,39083,27905,1096.7,completed,online
1,40969,27955,1799.46,failed,online
118,34108,29276,356.76,completed,UNKNOWN
1,4862,33089,711.42,failed,online
2460,39948,34073,841.62,completed,online
2696,42322,34658,1992.0,failed,online
3890,45788,35363,854.33,failed,online
1137,1752,41944,1548.59,failed,online
1,16575,48520,865.23,failed,online
1179,18713,51670,1285.48,completed,online
4994,44586,51785,369.74,completed,online
4753,12836,52078,1683.2,completed,online
772,5992,54333,625.16,completed,online
1,9759,55952,1341.34,completed,online
1956,19209,56854,1193.35,completed,online
1,47755,60328,1394.81,completed,online
2801,27796,61335,1701.75,completed,online
3041,7467,62070,689.72,completed,online
1,15152,63430,5090.606826280915,completed,online
249,35409,65184,152.42,failed,online
765,1299,67462,7947.954579552239,completed,online
915,29286,68328,1049.86,completed,online
2307,24561,70858,1020.87,completed,online
1,41356,71711,401.88,completed,online
646,239,73343,1996.54,completed,online
4858,14078,75430,40.71,completed,online
2831,10505,77685,823.93,failed,online
4343,17312,80386,1789.52,completed,online
557,6291,80784,1302.14,completed,online
1,14448,81466,1591.36,failed,online
3646,8498,82763,730.35,failed,online
1,19755,85046,1398.48,completed,online
3127,40089,86803,525.51,failed,online
2914,38291,87981,1397.03,completed,online
2590,39425,88229,1812.09,completed,online
1408,36913,88909,1060.48,completed,online
1,4800,92091,1625.45,failed,online
1439,35742,98499,56.96,completed,online
750,49451,99776,391.08,failed,online
3888,9782,100145,1991.7,completed,online
3388,33362,103379,1642.04,failed,online
457,37422,104712,1415.65,completed,online
546,45811,105542,7521.722955106009,failed,online
3612,3305,107880,368.04,completed,online
2976,43048,108759,1579.42,completed,online
3423,44213,110741,1968.14,failed,online
158,9417,111612,1861.65,completed,online
3112,6985,111835,1788.26,failed,online
2798,26255,111989,1043.99,completed,online
1746,3923,115883,663.83,completed,online
4455,39004,115929,708.46,failed,online
4249,34006,116281,784.33,completed,online
2842,31707,117413,736.43,completed,online
2767,37365,118445,1548.2,completed,online
1,45469,121109,941.45,failed,UNKNOWN
1177,2237,121145,1027.39,failed,online
2328,44314,121801,1136.76,completed,online
4393,734,129900,1781.66,failed,online
4137,27808,130864,370.26,completed,online
457,30940,131542,1882.21,completed,online
511,12242,132061,1618.14,failed,online
2411,35532,132539,1288.73,failed,online
1,25086,132712,1824.05,failed,online
2550,39699,140598,769.52,failed,online
3380,20955,143237,454.54,completed,online
3799,36772,145036,1315.77,failed,online
4255,18212,145441,1289.19,failed,online
1407,34250,147041,1447.53,completed,online
