product_id,customer_id,transaction_id,amount,status,channel
2053,6007,2469,406.13,failed,online
3559,22604,2589,328.15,completed,online
1031,49764,2940,1057.8,failed,online
1,6302,4333,665.3,completed,online
539,4490,7086,1806.61,completed,online
1659,17909,7233,1912.46,failed,online
1,15148,14509,1604.51,failed,online
3127,42763,14927,1644.33,completed,online
3475,23469,16306,1228.85,failed,online
1803,40206,18302,1953.62,failed,online
1448,44935,22698,1580.91,completed,online
2095,33204,23810,130.12,failed,online
1,11417,23949,399.05,failed,online
3459,44256,29279,1131.55,failed,online
1015,5258,29624,955.66,failed,online
2160,48384,33310,1956.28,failed,online
580,8458,34842,451.83,failed,online
1,49940,36850,307.05,completed,UNKNOWN
2192,4052,38636,900.09,completed,online
1,15621,39473,608.62,completed,online
1114,44347,43493,9644.877599129823,failed,online
901,27743,46412,164.35,completed,online
662,36312,48569,1642.42,failed,online
1651,45559,49596,1373.92,failed,online
1771,48496,49715,518.76,completed,online
3188,7099,49835,434.61,failed,online
3919,6819,50667,961.82,completed,online
3948,1791,54161,1075.76,failed,online
3782,12344,55361,271.82,failed,online
3419,29203,56830,1928.54,failed,online
1,15048,59401,116.96,completed,online
1,10950,59616,1387.01,failed,online
3639,2058,62136,1522.06,failed,online
2457,7000,63218,37.22,completed,online
1,14225,63241,992.23,failed,online
1,1229,65349,1610.69,completed,online
1612,17131,65680,1898.96,failed,online
521,11559,66850,1417.09,completed,online
4930,39738,69187,428.16,completed,online
2217,20073,69712,500.96,failed,online
353,22586,71838,188.98,failed,online
4185,47718,74698,1146.53,completed,online
1,27814,75240,1013.0,completed,online
107,44940,76284,167.02,completed,online
2381,23575,82361,92.95,completed,online
1871,8886,82613,1817.5,failed,online
1,38390,82971,1729.03,completed,online
1,18467,83816,1101.87,failed,online
3309,10850,84750,1675.12,failed,online
1298,8645,84857,1969.6,completed,online
2169,19768,85893,1202.9,completed,online
2838,45778,86321,1305.85,completed,online
4663,48200,86898,360.64,completed,online
4072,38944,87537,442.0,completed,online
4145,17905,89746,1817.22,completed,online
2251,7075,89890,6376.957187989541,completed,online
1685,39334,91684,133.57,completed,online
2051,6496,94178,590.63,failed,online
1726,30226,95820,306.41,failed,online
797,42851,96172,317.66,failed,online
4025,33985,96614,1407.69,failed,online
1130,5577,98652,809.85,completed,online
1709,23929,103018,271.87,failed,online
4412,41300,111516,1688.52,completed,online
1,13261,111842,57.41,failed,online
1,48641,113970,1200.68,failed,online
636,39599,116257,811.05,completed,online
4954,24558,116914,1891.56,failed,online
1,39096,118557,1114.85,completed,online
4971,4982,118631,46.27,failed,online
3731,16087,118866,842.82,completed,online
1022,44551,122130,918.86,failed,online
3103,3804,122645,534.51,failed,online
4089,34344,123672,961.01,failed,online
2313,6730,123842,1381.55,completed,online
3301,34853,124410,418.48,failed,online
2379,25693,125152,1861.33,failed,online
1765,37413,125919,1027.87,completed,online
1,35344,127476,968.22,failed,online
2522,5025,128431,1689.87,completed,online
177,25773,130749,1358.78,completed,online
1,28723,132373,1831.2,failed,online
3373,25920,132782,1127.74,failed,online
4566,24701,134139,1347.53,completed,online
565,29619,134221,151.03,completed,online
4154,43769,134869,1689.79,failed,online
1351,15629,135239,946.35,failed,online
1138,8404,136296,844.88,failed,online
1917,48455,140418,1541.84,failed,online
2977,856,143270,284.27,completed,online
1,46636,145501,500.67,failed,online
2844,5729,146373,507.92,completed,online
2809,5151,147635,1532.06,failed,online
2226,6394,148245,594.71,failed,online
