product_id,customer_id,transaction_id,amount,status,channel
1,1831,123,7113.943588955277,failed,online
1638,3166,3643,1069.09,failed,online
1842,40446,7141,53.56,failed,online
366,33949,7762,1259.93,failed,online
4552,34654,9437,1904.96,completed,online
1,27426,9681,1723.1,failed,online
4869,38404,9856,30.53,completed,online
4540,15775,10922,1688.55,failed,online
1,44057,19775,1652.6,failed,online
4691,39828,20192,1827.33,failed,online
4007,9105,21188,1622.04,completed,online
954,3576,22687,1929.22,failed,online
3258,48427,23044,1789.84,completed,online
1494,544,28308,1621.81,completed,online
1,39005,31877,160.77,completed,online
3046,20440,32868,627.41,completed,online
1,13237,34946,627.87,failed,online
1,43169,37024,564.08,completed,online
1220,3014,37387,960.96,completed,online
2112,29562,37729,167.03,failed,online
1,31562,39763,497.34,failed,online
1634,19089,40553,1184.58,failed,online
1612,23207,42036,739.0,completed,online
3013,31327,42042,1465.57,failed,online
1,28321,42115,1565.53,completed,online
946,48744,42794,195.98,failed,online
1,45085,43819,413.64,failed,online
4564,36503,46805,251.66,failed,online
4324,40222,49568,1691.0,completed,online
183,20209,49738,548.72,completed,online
1,49681,50524,560.66,completed,online
4723,19511,52266,776.77,completed,online
1913,27097,52629,447.34,completed,online
3844,3627,53139,1353.0,failed,online
1,5354,54009,776.14,failed,online
1373,24702,54056,1370.0,failed,online
4698,12073,54635,673.59,completed,online
1,25609,55453,994.29,completed,online
503,40506,56193,1005.94,failed,online
1367,12533,56752,1474.2,failed,online
4006,46745,58344,193.11,completed,online
1,34652,59125,1100.68,failed,online
1,24473,61175,1135.7,failed,online
19,36281,61856,209.25,completed,online
3691,35666,62495,832.52,completed,online
756,17180,62560,987.89,failed,online
2575,41544,63731,1043.02,failed,UNKNOWN
565,28415,64477,1940.89,completed,online
3519,27044,65583,959.39,completed,online
183,15375,66227,1664.0,failed,online
2986,9939,68654,724.53,failed,online
1,25611,69771,389.82,failed,online
758,410,71294,1800.06,failed,online
721,34461,72602,937.66,failed,online
2301,34153,75173,1720.21,completed,online
3084,2836,75274,27.26,failed,online
2469,6935,77296,937.79,failed,online
4577,38496,80311,341.03,completed,online
4075,40033,82180,1778.29,completed,online
2697,26247,91120,927.1,failed,online
264,39015,93617,309.11,completed,online
1,28201,95246,1210.08,failed,online
7,31078,97725,566.99,failed,online
2419,21502,99888,1333.61,failed,online
2305,25591,102245,659.21,completed,online
4574,18574,104268,551.84,failed,online
4604,38097,106132,1697.04,failed,online
4314,24354,106659,538.34,completed,online
2093,23994,111368,1479.95,completed,online
3525,42293,111494,1751.61,completed,online
4656,9318,111904,1431.95,failed,online
3659,27177,112172,1687.23,failed,online
320,29460,113521,1057.02,completed,online
2335,14392,114539,1889.92,completed,online
1908,32881,115879,1526.58,failed,online
1,14759,116023,1457.65,failed,online
1,8742,116854,194.18,failed,online
1490,34134,120062,255.66,completed,online
2326,46231,122492,1767.19,failed,online
652,25245,124660,237.85,completed,online
1100,44483,125906,952.85,failed,online
1096,48984,126813,1193.6,completed,online
4245,34473,127533,5943.922515452141,completed,online
4400,47425,127536,1916.19,completed,online
3649,14311,129183,484.9,completed,online
1,1487,130520,891.21,failed,online
1179,8690,131451,1935.81,completed,online
2365,30821,131730,1540.06,completed,online
3757,44943,131891,1277.28,completed,online
2335,20477,132655,984.44,completed,online
1677,14332,134415,958.03,completed,online
1,31521,134427,121.35,failed,online
2348,10828,134553,536.29,failed,online
1,25674,135430,1218.21,failed,online
1,34718,135583,1508.11,failed,online
4076,16102,135950,480.55,failed,online
3050,11572,139560,1525.87,completed,online
3199,14781,139705,1726.01,completed,online
2797,45482,141262,578.31,completed,online
1,33581,141574,545.54,completed,online
2115,6235,142216,181.75,failed,online
4727,35331,148832,1778.0,completed,online
1037,18659,149067,512.71,completed,online
