product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
1222,35692,1167,1105.65,failed,online,2025-06-19,NO
2154,33742,5336,73.36,completed,online,2025-06-19,NO
1,18671,5553,1199.85,failed,online,2025-06-19,NO
1188,49543,7280,1300.84,completed,online,2025-06-19,NO
186,15669,8673,1153.25,completed,online,2025-06-19,NO
4087,12448,8690,1836.72,completed,online,2025-06-19,NO
1,30106,9760,1145.3,completed,online,2025-06-19,NO
4400,2267,10417,1818.96,completed,online,2025-06-19,NO
1333,15770,13691,706.88,failed,online,2025-06-19,NO
390,45625,13721,745.18,failed,online,2025-06-19,NO
3374,21199,16720,7876.146553657896,completed,online,2025-06-19,NO
1,10044,18099,1148.84,failed,online,2025-06-19,NO
1,20749,19918,1792.78,failed,online,2025-06-19,NO
190,42950,24730,1540.15,failed,online,2025-06-19,NO
2889,3320,24749,1325.64,completed,online,2025-06-19,NO
3910,4043,25083,344.74,failed,online,2025-06-19,NO
3333,15036,26922,417.14,failed,UNKNOWN,2025-06-19,NO
1,25830,30702,379.01,failed,online,2025-06-19,NO
932,13528,32057,1607.89,completed,online,2025-06-19,NO
3971,41772,38940,1511.09,completed,online,2025-06-19,NO
4543,21254,39450,239.23,failed,online,2025-06-19,NO
3773,25896,40504,1831.21,failed,online,2025-06-19,NO
1489,41249,40934,1161.37,completed,online,2025-06-19,NO
3378,12112,41171,815.62,failed,online,2025-06-19,NO
1,15731,42499,661.15,failed,online,2025-06-19,NO
475,24851,45957,1610.68,failed,online,2025-06-19,NO
1062,38554,46124,622.34,failed,online,2025-06-19,NO
739,38973,48051,1405.91,failed,online,2025-06-19,NO
2203,35384,48666,518.21,failed,online,2025-06-19,NO
1,21706,49379,1677.44,failed,online,2025-06-19,NO
1062,33352,51925,177.92,completed,UNKNOWN,2025-06-19,NO
2914,31905,52237,1874.62,completed,online,2025-06-19,NO
267,2141,55541,422.65,completed,online,2025-06-19,NO
1,11424,56500,791.67,failed,online,2025-06-19,NO
4432,748,57103,1879.99,completed,online,2025-06-19,NO
3754,23153,58224,789.63,completed,online,2025-06-19,NO
1949,29496,63629,1285.26,failed,online,2025-06-19,NO
3405,1644,63650,604.98,completed,online,2025-06-19,NO
4809,44076,64468,889.46,failed,online,2025-06-19,NO
2489,14786,65536,537.01,completed,online,2025-06-19,NO
190,40823,72869,1424.77,failed,online,2025-06-19,NO
3825,23529,73628,714.67,completed,online,2025-06-19,NO
1,32592,74523,1579.44,completed,online,2025-06-19,NO
4595,47681,76229,1131.1,completed,online,2025-06-19,NO
3773,44065,76378,1164.24,failed,online,2025-06-19,NO
4123,5866,80141,1407.72,failed,online,2025-06-19,NO
664,3457,81286,877.07,failed,online,2025-06-19,NO
4293,42033,81582,1558.32,failed,online,2025-06-19,NO
1,41119,84419,1229.66,completed,online,2025-06-19,NO
2458,47759,85016,941.78,completed,online,2025-06-19,NO
1209,38213,86211,1728.94,failed,online,2025-06-19,NO
2537,47004,86555,171.48,failed,online,2025-06-19,NO
1,32282,87863,131.67,failed,online,2025-06-19,NO
4404,41515,88469,1919.81,failed,online,2025-06-19,NO
1847,11839,89005,1415.66,completed,online,2025-06-19,NO
2867,8849,92171,165.17,completed,online,2025-06-19,NO
3694,22075,93059,1336.97,completed,online,2025-06-19,NO
3530,37809,93560,99.46,completed,online,2025-06-19,NO
2763,40184,94071,193.79,failed,online,2025-06-19,NO
2377,39827,95041,690.39,completed,online,2025-06-19,NO
784,17065,98226,44.09,failed,online,2025-06-19,NO
1733,15200,99485,1635.39,failed,online,2025-06-19,NO
1748,19744,102351,1177.68,completed,online,2025-06-19,NO
3250,17706,103606,417.03,failed,online,2025-06-19,NO
1355,25206,107428,1814.52,failed,online,2025-06-19,NO
3650,2320,108645,548.18,failed,online,2025-06-19,NO
1878,29826,109557,1810.47,failed,online,2025-06-19,NO
2105,46052,109746,1549.31,completed,online,2025-06-19,NO
3439,47013,114077,746.86,completed,online,2025-06-19,NO
1885,37774,115579,959.92,completed,online,2025-06-19,NO
4308,11011,116122,1976.95,failed,online,2025-06-19,NO
168,23444,124175,7390.5950183461655,failed,online,2025-06-19,NO
2383,45093,126495,1893.36,failed,online,2025-06-19,NO
228,31905,127537,1819.73,completed,online,2025-06-19,NO
4670,21038,128901,1354.41,failed,online,2025-06-19,NO
3692,49030,128919,100.07,failed,online,2025-06-19,NO
1457,24946,129593,138.78,failed,online,2025-06-19,NO
2161,25880,130077,881.35,failed,online,2025-06-19,NO
4514,38558,131329,1303.2,failed,online,2025-06-19,NO
1,27533,136581,324.14,failed,online,2025-06-19,NO
2344,33275,137290,59.92,failed,online,2025-06-19,NO
1,30465,141904,260.69,completed,online,2025-06-19,NO
695,37063,144822,1005.4,completed,online,2025-06-19,NO
1452,36777,146147,1555.07,failed,online,2025-06-19,NO
2307,38139,146605,1315.28,completed,online,2025-06-19,NO
531,36176,146919,1451.2,failed,online,2025-06-19,NO
752,34731,147057,662.85,completed,online,2025-06-19,NO
4623,41196,147781,384.97,failed,online,2025-06-19,NO
1,17349,149046,315.94,completed,online,2025-06-19,NO
398,28262,149526,556.12,failed,online,2025-06-19,NO
1777,19904,698,205.24,completed,online,2025-08-23,NO
3332,23117,3280,800.8,completed,online,2025-08-23,NO
211,11982,5814,1870.79,failed,online,2025-08-23,NO
4423,49101,7406,615.09,failed,online,2025-08-23,NO
3300,4103,9095,1185.93,failed,online,2025-08-23,NO
242,47452,9850,1027.28,completed,online,2025-08-23,NO
602,18371,9882,276.62,completed,online,2025-08-23,NO
2125,30818,11650,1464.54,failed,online,2025-08-23,NO
1,35970,11664,1536.67,completed,online,2025-08-23,NO
944,20601,12388,1131.53,failed,online,2025-08-23,NO
466,4465,12478,693.83,completed,online,2025-08-23,NO
2921,6339,12697,371.53,completed,online,2025-08-23,NO
3528,28390,14135,450.82,failed,online,2025-08-23,NO
1,45108,16435,1522.18,completed,UNKNOWN,2025-08-23,NO
20,20903,18266,1021.3,completed,online,2025-08-23,NO
2819,35649,20100,222.97,failed,online,2025-08-23,NO
4707,2077,26115,94.17,failed,online,2025-08-23,NO
2304,44349,26235,1672.53,completed,online,2025-08-23,NO
2130,17388,28736,1840.5,completed,online,2025-08-23,NO
1497,13657,30511,159.26,failed,online,2025-08-23,NO
4687,45013,31993,799.09,failed,online,2025-08-23,NO
1,22216,37667,1387.35,failed,online,2025-08-23,NO
1,26005,39061,36.68,completed,online,2025-08-23,NO
2318,43029,40353,573.18,failed,online,2025-08-23,NO
1,48589,40834,1192.07,failed,online,2025-08-23,NO
1,10451,41377,1354.96,failed,online,2025-08-23,NO
3127,1841,43506,990.57,failed,online,2025-08-23,NO
4546,48160,45764,890.78,completed,online,2025-08-23,NO
1787,38127,49591,697.83,completed,online,2025-08-23,NO
3252,26379,50874,262.41,completed,online,2025-08-23,NO
2106,2457,54472,1963.9,failed,online,2025-08-23,NO
2836,45514,57660,311.88,completed,online,2025-08-23,NO
2626,31178,58157,848.81,failed,online,2025-08-23,NO
2892,46559,59120,383.62,completed,online,2025-08-23,NO
4656,23462,62420,1612.8,failed,online,2025-08-23,NO
3462,16751,66139,701.58,failed,online,2025-08-23,NO
4243,32298,67352,1892.92,completed,online,2025-08-23,NO
4078,19554,67517,1913.06,completed,online,2025-08-23,NO
1499,24347,72201,304.68,completed,online,2025-08-23,NO
2906,42634,75714,1091.01,completed,online,2025-08-23,NO
2651,3199,75819,32.32,failed,online,2025-08-23,NO
2584,48598,77463,1220.4,completed,online,2025-08-23,NO
1077,39556,79282,1715.6,completed,online,2025-08-23,NO
2007,22585,81430,66.72,failed,online,2025-08-23,NO
4361,13525,84065,1663.18,failed,online,2025-08-23,NO
1181,10699,85354,319.18,failed,online,2025-08-23,NO
1,43132,86502,1496.02,completed,online,2025-08-23,NO
2003,48738,93800,1231.38,failed,online,2025-08-23,NO
3548,3312,95155,302.07,failed,online,2025-08-23,NO
4494,35678,95167,24.83,completed,online,2025-08-23,NO
3554,16949,95587,1556.36,completed,online,2025-08-23,NO
1,30271,96062,930.29,completed,online,2025-08-23,NO
406,10649,97272,1983.87,failed,online,2025-08-23,NO
3367,9452,97343,431.04,completed,online,2025-08-23,NO
4750,48794,97438,1318.49,failed,online,2025-08-23,NO
2792,13705,97662,229.64,completed,online,2025-08-23,NO
1817,47919,100103,1199.14,failed,online,2025-08-23,NO
54,49712,102136,1339.13,failed,online,2025-08-23,NO
66,27629,102803,1888.12,completed,online,2025-08-23,NO
3215,29190,102975,55.25,completed,online,2025-08-23,NO
2046,45193,105615,169.65,failed,online,2025-08-23,NO
975,6151,106294,1605.46,completed,online,2025-08-23,NO
1334,44272,107224,721.84,completed,online,2025-08-23,NO
2665,17402,108027,1304.57,completed,online,2025-08-23,NO
714,14112,109325,837.09,completed,online,2025-08-23,NO
256,42561,110666,1400.05,failed,online,2025-08-23,NO
442,39203,111111,1279.45,completed,online,2025-08-23,NO
1,14608,111549,1124.49,completed,online,2025-08-23,NO
1727,10399,114687,17.55,failed,online,2025-08-23,NO
137,15209,114749,1141.66,completed,online,2025-08-23,NO
123,48724,115691,783.67,completed,online,2025-08-23,NO
