product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
77,14568,414,934.43,completed,online,2025-01-31,NO
4001,40294,1120,1771.74,failed,online,2025-01-31,NO
1,6061,1173,637.09,completed,online,2025-01-31,NO
924,23981,3463,712.92,failed,online,2025-01-31,NO
3127,28757,4696,1956.97,failed,online,2025-01-31,NO
45,6510,5340,1524.58,completed,online,2025-01-31,NO
3152,12037,6263,1230.64,failed,online,2025-01-31,NO
657,23321,6586,746.52,failed,online,2025-01-31,NO
4118,16851,8499,1580.55,failed,online,2025-01-31,NO
1094,13616,18309,155.68,failed,online,2025-01-31,NO
2983,39901,18352,1525.23,completed,online,2025-01-31,NO
4531,7079,21228,1590.07,completed,online,2025-01-31,NO
4593,6749,21967,555.1,failed,online,2025-01-31,NO
1161,41579,22122,314.01,failed,online,2025-01-31,NO
3875,44184,22372,453.19,failed,online,2025-01-31,NO
3616,1962,24597,1265.98,completed,online,2025-01-31,NO
1,18882,27340,225.29,failed,online,2025-01-31,NO
4995,48075,28792,1894.27,completed,online,2025-01-31,NO
1,32527,29541,478.11,completed,online,2025-01-31,NO
4334,31623,29649,801.95,completed,online,2025-01-31,NO
2482,9842,31402,1361.83,completed,online,2025-01-31,NO
4102,14266,34094,196.83,completed,online,2025-01-31,NO
102,13619,34196,616.92,completed,online,2025-01-31,NO
1236,48069,38531,717.35,failed,online,2025-01-31,NO
414,15036,40611,233.78,completed,online,2025-01-31,NO
1,37136,43044,408.19,failed,online,2025-01-31,NO
2748,4455,46719,1715.16,failed,online,2025-01-31,NO
2823,36382,47110,1395.64,completed,online,2025-01-31,NO
3660,28472,49012,598.56,failed,online,2025-01-31,NO
3986,19045,51624,419.26,completed,online,2025-01-31,NO
1,771,51694,1261.68,completed,online,2025-01-31,NO
1047,37506,53036,1412.75,completed,online,2025-01-31,NO
3051,36146,58284,934.7,failed,online,2025-01-31,NO
3712,47326,59576,234.88,completed,online,2025-01-31,NO
3395,6095,63919,855.51,failed,online,2025-01-31,NO
1,23583,64243,335.92,completed,online,2025-01-31,NO
4709,48558,66732,59.85,failed,online,2025-01-31,NO
3072,35790,80515,592.76,completed,online,2025-01-31,NO
705,39783,80760,1022.74,completed,online,2025-01-31,NO
3129,41361,81263,1812.63,completed,online,2025-01-31,NO
1053,40631,82307,846.29,completed,online,2025-01-31,NO
1,7788,85957,364.61,completed,online,2025-01-31,NO
3015,10538,86476,1216.22,failed,online,2025-01-31,NO
3571,17842,88133,315.98,failed,online,2025-01-31,NO
1407,19955,90971,176.02,completed,online,2025-01-31,NO
4964,33270,91721,1288.84,failed,online,2025-01-31,NO
2842,16370,92420,1227.59,failed,online,2025-01-31,NO
2986,41541,93764,1087.62,failed,online,2025-01-31,NO
1,28912,97071,810.92,failed,online,2025-01-31,NO
3022,16165,98224,537.86,failed,online,2025-01-31,NO
1718,48766,99405,1525.68,completed,online,2025-01-31,NO
1075,32534,100760,1477.95,completed,online,2025-01-31,NO
3596,45066,101326,1289.91,failed,online,2025-01-31,NO
1607,39918,101342,1101.76,completed,online,2025-01-31,NO
4943,23601,103229,885.38,completed,online,2025-01-31,NO
1697,15218,103800,1546.46,completed,online,2025-01-31,NO
1,10217,107453,1468.61,failed,online,2025-01-31,NO
2403,34424,107551,263.9,completed,online,2025-01-31,NO
4397,33120,109273,1803.18,completed,online,2025-01-31,NO
2397,22927,109693,526.69,completed,online,2025-01-31,NO
3019,22783,111231,41.44,completed,online,2025-01-31,NO
1517,46662,111622,1213.49,completed,online,2025-01-31,NO
3999,32388,112072,1743.46,completed,online,2025-01-31,NO
730,21578,112112,217.33,completed,online,2025-01-31,NO
1,28274,114322,892.71,completed,online,2025-01-31,NO
1656,49864,116538,1739.92,failed,online,2025-01-31,NO
3521,40345,116713,1977.86,completed,online,2025-01-31,NO
1,30759,118545,64.96,failed,online,2025-01-31,NO
20,23502,120005,1876.16,completed,online,2025-01-31,NO
1,23173,120148,223.91,completed,online,2025-01-31,NO
2014,36320,121103,1249.66,completed,online,2025-01-31,NO
2141,28464,121359,845.71,failed,online,2025-01-31,NO
3411,13374,121900,796.09,completed,online,2025-01-31,NO
1,49371,126113,526.87,failed,online,2025-01-31,NO
3443,45997,127068,559.95,failed,UNKNOWN,2025-01-31,NO
4443,38475,128348,305.88,completed,online,2025-01-31,NO
1474,8923,136248,1978.26,completed,online,2025-01-31,NO
3927,42909,138594,1420.86,failed,online,2025-01-31,NO
1687,27349,138785,1155.19,completed,online,2025-01-31,NO
2094,30333,139099,1558.12,completed,online,2025-01-31,NO
