product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
323,24494,266,748.58,completed,online,2025-04-07,NO
4105,13397,2343,863.59,completed,online,2025-04-07,NO
2850,10422,4515,1205.98,completed,online,2025-04-07,NO
343,37347,8012,69.68,completed,online,2025-04-07,NO
3281,6815,11610,1623.62,completed,online,2025-04-07,NO
1,9792,11905,658.0,completed,online,2025-04-07,NO
2566,32145,13583,1643.8,failed,online,2025-04-07,NO
3425,13582,14242,482.89,failed,online,2025-04-07,NO
1164,19569,16610,1097.37,completed,online,2025-04-07,NO
1069,26272,20532,818.09,completed,online,2025-04-07,NO
3124,38701,21820,1778.79,failed,online,2025-04-07,NO
3496,3515,24903,1473.0,completed,online,2025-04-07,NO
1307,35012,26372,1827.43,completed,online,2025-04-07,NO
3187,18553,32436,735.31,failed,online,2025-04-07,NO
1609,22368,34708,1058.15,failed,online,2025-04-07,NO
247,23022,36061,1711.78,completed,online,2025-04-07,NO
1936,3525,40816,598.9,failed,online,2025-04-07,NO
4021,26733,44312,428.68,failed,online,2025-04-07,NO
3191,41352,45095,1380.89,completed,UNKNOWN,2025-04-07,NO
4538,28275,45486,775.4,completed,online,2025-04-07,NO
2311,27821,50242,708.39,failed,online,2025-04-07,NO
1216,15012,50425,579.14,failed,online,2025-04-07,NO
805,8410,50957,421.81,failed,online,2025-04-07,NO
4550,13334,52118,1587.56,completed,online,2025-04-07,NO
1,26430,54933,24.91,failed,online,2025-04-07,NO
4768,22377,54968,956.6,completed,online,2025-04-07,NO
1783,21582,60317,1171.11,completed,online,2025-04-07,NO
1740,42198,66638,1019.06,failed,online,2025-04-07,NO
2568,16497,67578,104.44,failed,online,2025-04-07,NO
1,43806,69387,776.01,failed,online,2025-04-07,NO
1,23130,69887,1165.93,failed,online,2025-04-07,NO
1,27051,70349,1364.75,failed,online,2025-04-07,NO
1,36346,72391,1269.11,completed,online,2025-04-07,NO
3261,15573,72985,292.19,completed,online,2025-04-07,NO
233,25449,73134,1497.63,failed,online,2025-04-07,NO
1183,15541,75824,165.18,completed,online,2025-04-07,NO
1,10789,79462,1358.29,completed,online,2025-04-07,NO
1,15905,79522,1389.44,failed,online,2025-04-07,NO
1,39255,84777,1620.57,completed,online,2025-04-07,NO
876,39924,90428,1463.93,failed,online,2025-04-07,NO
1143,7322,96610,1521.66,failed,online,2025-04-07,NO
1,21546,98704,77.64,failed,online,2025-04-07,NO
4804,8862,99733,1004.09,failed,online,2025-04-07,NO
3107,48136,99792,871.11,failed,online,2025-04-07,NO
4810,33559,100706,1401.25,failed,online,2025-04-07,NO
1,5877,102052,467.7,failed,online,2025-04-07,NO
1,1860,103953,950.13,completed,online,2025-04-07,NO
3213,4492,107063,1163.92,completed,online,2025-04-07,NO
1,7589,112483,1499.36,completed,online,2025-04-07,NO
2133,37491,112933,714.05,failed,online,2025-04-07,NO
2139,39548,114027,906.08,failed,UNKNOWN,2025-04-07,NO
4833,41805,115767,40.5,failed,online,2025-04-07,NO
4161,32341,121016,1842.33,completed,online,2025-04-07,NO
1,12490,124691,1978.53,failed,online,2025-04-07,NO
1925,21551,126096,1541.81,failed,online,2025-04-07,NO
769,580,127022,1454.4,completed,online,2025-04-07,NO
1,12562,127670,1391.78,failed,online,2025-04-07,NO
760,32852,129103,1886.43,completed,online,2025-04-07,NO
1,13120,133371,1638.7,failed,online,2025-04-07,NO
2618,38236,133384,294.12,completed,online,2025-04-07,NO
4042,28984,134617,633.63,failed,online,2025-04-07,NO
3832,5362,137249,1025.5,completed,online,2025-04-07,NO
1624,19616,137874,1658.5,completed,online,2025-04-07,NO
1,20159,140582,1240.53,completed,online,2025-04-07,NO
2344,13429,145183,355.22,completed,online,2025-04-07,NO
686,14132,147697,305.69,failed,online,2025-04-07,NO
1,43819,147924,656.07,completed,online,2025-04-07,NO
1,47638,149425,7628.804594081448,failed,online,2025-04-07,NO
2333,19319,149428,1476.62,completed,online,2025-04-07,NO
4980,13932,149739,1368.39,failed,online,2025-04-07,NO
1,10368,1501,1962.14,completed,online,2025-12-25,NO
2398,13792,4535,1391.59,failed,online,2025-12-25,NO
1,34696,5860,33.18,failed,online,2025-12-25,NO
204,24408,15032,1474.89,completed,online,2025-12-25,NO
1,15274,15155,85.85,completed,online,2025-12-25,NO
1,21699,15442,1482.05,completed,online,2025-12-25,NO
1253,8965,16454,286.07,failed,online,2025-12-25,NO
959,31856,18587,1160.48,completed,online,2025-12-25,NO
1,39123,19508,929.64,completed,online,2025-12-25,NO
4735,40695,22296,149.41,completed,online,2025-12-25,NO
766,37737,24604,1868.84,failed,online,2025-12-25,NO
4528,20459,24753,1921.65,failed,online,2025-12-25,NO
62,45532,29509,1725.38,completed,online,2025-12-25,NO
4803,22123,36415,1277.86,failed,online,2025-12-25,NO
89,31170,38571,1852.72,completed,online,2025-12-25,NO
1,42199,39695,256.26,completed,online,2025-12-25,NO
3087,20668,41042,463.22,completed,online,2025-12-25,NO
1,36805,43264,704.51,completed,online,2025-12-25,NO
1390,6961,54799,1464.84,failed,online,2025-12-25,NO
214,13651,54812,1345.96,completed,online,2025-12-25,NO
1356,37649,55038,1113.82,completed,online,2025-12-25,NO
688,994,57670,1638.07,completed,online,2025-12-25,NO
2371,48449,58363,1688.29,failed,online,2025-12-25,NO
2104,7705,58467,1979.33,failed,online,2025-12-25,NO
1123,45295,59845,1227.12,completed,online,2025-12-25,NO
631,29521,62271,120.97,failed,online,2025-12-25,NO
3993,19771,64134,839.84,completed,online,2025-12-25,NO
4964,170,64595,1633.41,failed,online,2025-12-25,NO
3889,34269,65926,424.15,failed,online,2025-12-25,NO
1256,2104,66206,1209.05,failed,online,2025-12-25,NO
1,33974,67009,1319.45,completed,online,2025-12-25,NO
3013,34387,69030,257.97,completed,online,2025-12-25,NO
1,17335,70620,1503.24,completed,online,2025-12-25,NO
3453,7156,72242,896.04,failed,online,2025-12-25,NO
3783,28760,73876,332.86,completed,online,2025-12-25,NO
834,18277,74777,1716.42,completed,online,2025-12-25,NO
896,17876,75998,614.29,completed,online,2025-12-25,NO
3806,6505,76904,608.69,completed,online,2025-12-25,NO
771,43651,77815,707.22,failed,online,2025-12-25,NO
2926,12047,80039,1368.2,completed,online,2025-12-25,NO
654,5528,81777,1210.35,completed,online,2025-12-25,NO
990,47255,81849,771.51,failed,online,2025-12-25,NO
3388,13511,81930,566.75,failed,online,2025-12-25,NO
1,13011,82284,1855.81,completed,online,2025-12-25,NO
1064,2451,83906,1422.57,failed,online,2025-12-25,NO
3936,7495,87127,736.2,completed,online,2025-12-25,NO
4201,44565,87461,907.98,failed,UNKNOWN,2025-12-25,NO
2009,13223,93029,35.04,failed,online,2025-12-25,NO
3182,12245,95509,319.41,failed,online,2025-12-25,NO
1,21974,96131,1555.18,failed,online,2025-12-25,NO
3036,2247,96830,1011.53,failed,online,2025-12-25,NO
1709,37245,97514,776.25,completed,online,2025-12-25,NO
2180,27334,98545,1650.12,completed,online,2025-12-25,NO
1,38758,100966,648.22,failed,online,2025-12-25,NO
926,30519,102437,367.7,completed,online,2025-12-25,NO
3650,41083,105594,489.23,failed,online,2025-12-25,NO
3901,11316,112005,1831.71,completed,online,2025-12-25,NO
494,44574,120451,1736.18,completed,online,2025-12-25,NO
1,17683,122191,566.06,completed,online,2025-12-25,NO
1,12123,123756,1741.03,failed,online,2025-12-25,NO
409,37326,124930,1404.34,completed,online,2025-12-25,NO
82,46699,125018,45.37,failed,online,2025-12-25,NO
1680,42739,127104,417.86,completed,online,2025-12-25,NO
1,43191,128376,1979.93,completed,online,2025-12-25,NO
1,45780,134206,772.54,completed,online,2025-12-25,NO
1076,18145,136016,1769.14,failed,online,2025-12-25,NO
2388,3799,138682,898.79,failed,online,2025-12-25,NO
1,15306,142459,998.45,completed,online,2025-12-25,NO
3654,30005,143214,714.22,completed,online,2025-12-25,NO
4321,34400,149865,371.67,failed,online,2025-12-25,NO
1,19825,9,8838.980257694411,failed,online,2025-07-09,NO
3483,13848,5269,775.55,failed,online,2025-07-09,NO
676,35163,6626,101.05,failed,online,2025-07-09,NO
4464,30790,7763,1182.81,failed,online,2025-07-09,NO
1798,19722,8945,118.77,completed,online,2025-07-09,NO
2452,39432,15680,96.53,completed,online,2025-07-09,NO
904,25384,20279,802.6,failed,online,2025-07-09,NO
4928,35113,21834,1744.75,failed,online,2025-07-09,NO
857,4203,22993,194.09,failed,online,2025-07-09,NO
3577,38924,23580,1459.01,failed,online,2025-07-09,NO
213,25821,25804,1316.36,completed,online,2025-07-09,NO
1735,31538,26236,469.55,completed,online,2025-07-09,NO
3392,38112,26648,697.94,completed,online,2025-07-09,NO
3356,2869,27370,857.08,completed,online,2025-07-09,NO
4049,37417,27690,125.77,failed,online,2025-07-09,NO
1319,43701,29099,1026.05,failed,online,2025-07-09,NO
1,28528,30393,1078.92,completed,online,2025-07-09,NO
1492,31272,30478,653.33,completed,online,2025-07-09,NO
1,48365,32111,717.06,completed,online,2025-07-09,NO
315,4935,33079,363.31,failed,online,2025-07-09,NO
1,37233,35634,539.31,failed,online,2025-07-09,NO
3048,40410,36544,914.99,failed,online,2025-07-09,NO
1,36776,39942,1003.27,completed,online,2025-07-09,NO
3828,29588,43478,1025.47,completed,online,2025-07-09,NO
1,36961,47578,1615.23,completed,online,2025-07-09,NO
1,25070,49222,1983.97,completed,online,2025-07-09,NO
1169,49286,54920,98.45,completed,online,2025-07-09,NO
1470,5160,59255,1348.7,failed,online,2025-07-09,NO
1726,45314,59358,230.5,failed,online,2025-07-09,NO
222,27924,61784,1462.14,completed,online,2025-07-09,NO
1,116,63225,1739.77,failed,online,2025-07-09,NO
1,22235,66700,1267.12,failed,online,2025-07-09,NO
3414,9224,68668,745.63,failed,online,2025-07-09,NO
2937,21557,69403,1947.11,completed,online,2025-07-09,NO
162,7436,70099,1170.41,failed,online,2025-07-09,NO
4920,43218,79874,1042.48,failed,online,2025-07-09,NO
955,29229,80996,1693.59,completed,online,2025-07-09,NO
2585,8034,85869,1649.51,failed,online,2025-07-09,NO
1,12823,87010,644.12,failed,online,2025-07-09,NO
2103,38816,88629,35.41,failed,online,2025-07-09,NO
1,49095,93024,684.81,completed,online,2025-07-09,NO
4878,40931,97776,960.72,failed,online,2025-07-09,NO
1,40321,97784,896.91,completed,online,2025-07-09,NO
1,4681,100219,1871.43,failed,online,2025-07-09,NO
3016,44294,100765,1338.87,failed,online,2025-07-09,NO
1,37693,103514,573.7,completed,online,2025-07-09,NO
4824,34153,103852,464.0,failed,online,2025-07-09,NO
1,28422,105458,53.27,completed,online,2025-07-09,NO
1120,3598,107985,1477.55,failed,online,2025-07-09,NO
1259,29651,108849,142.84,failed,online,2025-07-09,NO
4688,44617,109653,333.02,completed,online,2025-07-09,NO
1,11400,110354,1694.93,completed,online,2025-07-09,NO
4537,5177,111857,781.81,completed,online,2025-07-09,NO
949,12600,111938,1174.36,completed,online,2025-07-09,NO
1,4833,112667,1068.57,completed,online,2025-07-09,NO
993,21492,118803,1473.29,completed,online,2025-07-09,NO
3726,39460,118927,166.08,completed,online,2025-07-09,NO
2631,26742,118941,1286.11,failed,online,2025-07-09,NO
3883,42483,120512,1026.89,completed,online,2025-07-09,NO
3338,22652,121531,1905.27,failed,online,2025-07-09,NO
3114,44921,126342,1431.64,failed,online,2025-07-09,NO
4454,41060,134778,1883.67,failed,online,2025-07-09,NO
1133,43475,135144,1723.06,failed,online,2025-07-09,NO
2029,22192,135246,1151.85,completed,online,2025-07-09,NO
2903,38247,135547,63.56,completed,online,2025-07-09,NO
77,46264,135551,153.35,completed,online,2025-07-09,NO
2222,20943,144158,341.79,completed,online,2025-07-09,NO
4702,25824,144990,743.94,failed,online,2025-07-09,NO
2648,41348,145101,1929.02,failed,online,2025-07-09,NO
2770,48589,145589,75.62,failed,online,2025-07-09,NO
1,25460,2593,512.77,completed,UNKNOWN,2025-04-01,NO
4266,43745,4242,313.29,failed,online,2025-04-01,NO
281,31321,5882,1891.37,completed,online,2025-04-01,NO
3203,44678,8345,395.09,failed,online,2025-04-01,NO
4922,17798,8719,355.0,failed,online,2025-04-01,NO
2780,287,13613,1276.46,completed,online,2025-04-01,NO
3407,23326,14357,946.12,completed,online,2025-04-01,NO
