product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
4764,25047,592,1675.41,failed,online,2025-06-30,NO
3174,3337,1622,351.52,completed,online,2025-06-30,NO
3576,20613,3205,1355.63,completed,online,2025-06-30,NO
4300,39953,4087,1338.29,failed,online,2025-06-30,NO
4592,41202,4932,641.66,failed,online,2025-06-30,NO
2095,1576,5207,1299.83,failed,online,2025-06-30,NO
751,31879,5407,1304.58,completed,online,2025-06-30,NO
1282,42989,9260,1316.38,completed,online,2025-06-30,NO
1594,42888,10729,302.57,failed,online,2025-06-30,NO
1762,11444,13141,534.61,failed,online,2025-06-30,NO
1610,11471,13392,1975.44,failed,online,2025-06-30,NO
4389,47587,15629,1578.66,completed,online,2025-06-30,NO
2467,752,19054,501.69,completed,online,2025-06-30,NO
2144,6730,19429,151.76,failed,online,2025-06-30,NO
2212,25364,19563,1487.78,failed,online,2025-06-30,NO
872,16766,20384,1219.54,completed,online,2025-06-30,NO
4555,4735,24206,391.79,failed,online,2025-06-30,NO
4661,13466,24515,94.53,failed,online,2025-06-30,NO
3178,28809,28186,1971.03,completed,online,2025-06-30,NO
4684,12990,29380,175.26,failed,online,2025-06-30,NO
1,36713,31708,1692.88,failed,online,2025-06-30,NO
135,44942,34918,1705.15,failed,online,2025-06-30,NO
1817,36877,36285,1236.01,completed,online,2025-06-30,NO
2286,7227,38639,441.21,completed,online,2025-06-30,NO
1238,31648,41668,984.69,failed,online,2025-06-30,NO
1,12847,41848,1832.37,failed,online,2025-06-30,NO
4449,37597,42645,855.52,completed,online,2025-06-30,NO
1,32158,44457,466.38,failed,online,2025-06-30,NO
3813,16139,45105,1288.4,completed,online,2025-06-30,NO
4273,43350,45914,367.89,completed,online,2025-06-30,NO
1172,31008,47318,814.18,completed,online,2025-06-30,NO
4034,30859,48305,242.97,completed,online,2025-06-30,NO
3282,37839,49616,1552.81,completed,online,2025-06-30,NO
1785,45587,49983,1739.3,completed,online,2025-06-30,NO
4315,15236,51945,46.77,completed,online,2025-06-30,NO
1,986,52989,405.64,completed,online,2025-06-30,NO
1,4550,54005,502.7,failed,online,2025-06-30,NO
4974,44235,54058,570.43,failed,online,2025-06-30,NO
308,35748,54296,1074.04,failed,online,2025-06-30,NO
1,43841,57220,866.28,completed,online,2025-06-30,NO
1,21135,57302,1450.2,failed,online,2025-06-30,NO
1136,38352,61820,1818.42,completed,online,2025-06-30,NO
1,5671,62051,561.36,completed,online,2025-06-30,NO
3567,241,70214,1655.01,failed,online,2025-06-30,NO
1363,43432,70621,791.14,failed,online,2025-06-30,NO
4760,29902,73181,227.94,failed,online,2025-06-30,NO
2203,29861,76317,1718.08,completed,online,2025-06-30,NO
