product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
1,38934,61,556.63,failed,online,2025-05-23,NO
3769,32238,687,1932.8,failed,online,2025-05-23,NO
1500,9130,728,1999.48,failed,online,2025-05-23,NO
320,46436,3170,865.14,completed,online,2025-05-23,NO
814,35948,3723,1486.69,failed,online,2025-05-23,NO
2467,12689,8425,913.99,completed,online,2025-05-23,NO
3109,3642,10925,326.66,completed,online,2025-05-23,NO
1025,14506,14601,819.98,failed,online,2025-05-23,NO
172,1236,16180,1416.64,completed,online,2025-05-23,NO
2685,20061,17475,1537.76,failed,online,2025-05-23,NO
3666,11167,20892,1511.4,completed,online,2025-05-23,NO
758,20206,21799,1556.47,completed,online,2025-05-23,NO
1,7732,23534,1480.4,completed,online,2025-05-23,NO
4066,49126,25266,1391.16,failed,online,2025-05-23,NO
3454,39070,25734,187.65,completed,online,2025-05-23,NO
4270,31161,26761,1317.87,completed,online,2025-05-23,NO
2161,8111,29378,835.66,completed,online,2025-05-23,NO
1382,5404,30157,214.52,failed,online,2025-05-23,NO
4053,7538,34954,842.7,completed,online,2025-05-23,NO
1,13491,35088,295.46,failed,online,2025-05-23,NO
2455,6484,40686,1909.75,failed,online,2025-05-23,NO
1,34338,42058,1199.2,failed,online,2025-05-23,NO
723,25769,45400,1005.21,completed,online,2025-05-23,NO
2533,27498,45640,763.35,completed,online,2025-05-23,NO
1,38662,46832,1186.77,completed,online,2025-05-23,NO
4575,34852,47082,1095.47,completed,online,2025-05-23,NO
2495,1646,48039,107.34,failed,online,2025-05-23,NO
3375,13271,48484,958.85,failed,online,2025-05-23,NO
878,20511,52592,1776.29,failed,online,2025-05-23,NO
91,29567,52867,1896.6,completed,online,2025-05-23,NO
809,22122,53453,1293.56,failed,online,2025-05-23,NO
4671,21464,56569,8558.281306162686,failed,online,2025-05-23,NO
1235,11982,57418,485.97,failed,online,2025-05-23,NO
3967,34037,57630,1263.73,failed,online,2025-05-23,NO
2142,24144,58317,1546.34,failed,online,2025-05-23,NO
1,27561,59957,253.7,completed,online,2025-05-23,NO
3019,29582,60553,1405.13,completed,online,2025-05-23,NO
2747,18749,62164,275.46,completed,online,2025-05-23,NO
1,9214,62176,769.41,failed,online,2025-05-23,NO
1,44371,64013,1332.11,failed,online,2025-05-23,NO
4681,10201,65596,858.71,completed,online,2025-05-23,NO
2236,1315,67128,1417.26,failed,online,2025-05-23,NO
3084,31284,67659,423.72,completed,online,2025-05-23,NO
1441,48882,68110,1787.62,failed,online,2025-05-23,NO
4865,23955,68587,946.59,completed,online,2025-05-23,NO
2008,5124,70470,1188.42,failed,online,2025-05-23,NO
4881,13841,70738,1294.16,completed,online,2025-05-23,NO
3167,8134,70882,113.84,failed,online,2025-05-23,NO
1968,37214,72429,1435.04,failed,online,2025-05-23,NO
4679,21513,83381,825.66,completed,online,2025-05-23,NO
