product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
2032,29481,988,1688.66,completed,online,2025-03-24,NO
2227,888,1838,782.92,failed,online,2025-03-24,NO
757,37754,1866,303.5,failed,online,2025-03-24,NO
1,3181,2513,331.68,completed,online,2025-03-24,NO
3831,43177,3621,705.45,failed,online,2025-03-24,NO
4710,25255,5182,281.15,completed,online,2025-03-24,NO
349,42632,7239,1899.4,completed,UNKNOWN,2025-03-24,NO
3732,21401,9781,1630.39,completed,online,2025-03-24,NO
3053,7323,10285,1204.04,completed,online,2025-03-24,NO
2107,38709,13500,554.86,completed,online,2025-03-24,NO
3887,46818,15190,205.81,completed,online,2025-03-24,NO
2945,23796,15865,277.32,completed,online,2025-03-24,NO
1105,10903,18218,1983.13,failed,online,2025-03-24,NO
2664,834,24220,1739.47,completed,online,2025-03-24,NO
1,34800,24371,844.85,failed,online,2025-03-24,NO
954,44409,27856,1379.9,completed,online,2025-03-24,NO
2367,29420,27883,450.19,completed,online,2025-03-24,NO
2500,4852,34239,519.38,completed,online,2025-03-24,NO
1,29574,38544,1520.66,completed,online,2025-03-24,NO
1092,43826,40970,1592.97,failed,online,2025-03-24,NO
2337,26359,42757,823.75,completed,online,2025-03-24,NO
1078,3438,46011,525.65,failed,online,2025-03-24,NO
3274,48726,46440,1062.58,completed,online,2025-03-24,NO
1882,34426,47411,1320.66,failed,online,2025-03-24,NO
4284,18950,51163,1212.84,completed,online,2025-03-24,NO
4638,17104,56468,518.56,completed,online,2025-03-24,NO
471,29735,58395,1086.71,completed,online,2025-03-24,NO
4161,15440,58538,623.46,failed,online,2025-03-24,NO
4980,40485,58985,85.88,failed,online,2025-03-24,NO
3455,44644,60325,206.14,failed,online,2025-03-24,NO
1671,49034,60645,1746.43,failed,online,2025-03-24,NO
102,12299,61224,1994.13,failed,online,2025-03-24,NO
1,7271,61230,1029.95,failed,online,2025-03-24,NO
1,25370,61683,1755.18,completed,online,2025-03-24,NO
1551,11547,63142,83.94,completed,online,2025-03-24,NO
1675,18523,65044,1174.01,failed,online,2025-03-24,NO
1,13624,65378,89.97,completed,online,2025-03-24,NO
3418,5738,65543,130.56,completed,online,2025-03-24,NO
1153,43439,70495,1804.05,failed,online,2025-03-24,NO
1796,17997,76040,1604.26,failed,online,2025-03-24,NO
1431,31922,80037,1922.43,failed,online,2025-03-24,NO
4921,17893,80570,539.3,completed,online,2025-03-24,NO
1735,46771,81119,100.68,completed,online,2025-03-24,NO
1,29238,83534,1157.48,failed,online,2025-03-24,NO
1316,5550,86220,200.21,completed,online,2025-03-24,NO
2743,49864,90147,1177.71,completed,online,2025-03-24,NO
4583,23458,94941,788.34,failed,online,2025-03-24,NO
206,17105,95874,1537.03,completed,online,2025-03-24,NO
914,16979,98181,954.54,completed,online,2025-03-24,NO
1,2513,101900,1596.93,failed,online,2025-03-24,NO
235,48450,104310,148.28,failed,online,2025-03-24,NO
1,37233,106339,294.45,completed,online,2025-03-24,NO
2072,32565,106526,253.47,completed,online,2025-03-24,NO
3628,8941,107587,1108.21,completed,online,2025-03-24,NO
2583,35161,107856,1794.0,completed,online,2025-03-24,NO
2230,1455,109492,241.28,failed,online,2025-03-24,NO
1,21021,110258,1359.81,completed,online,2025-03-24,NO
3615,28479,110428,1006.81,failed,online,2025-03-24,NO
966,26968,110433,117.76,completed,online,2025-03-24,NO
1,33573,110580,1125.68,completed,online,2025-03-24,NO
789,32699,111286,1765.16,completed,online,2025-03-24,NO
4270,24324,113806,381.09,completed,online,2025-03-24,NO
1,23588,116175,1215.62,completed,online,2025-03-24,NO
1,15056,117374,1093.84,failed,online,2025-03-24,NO
4452,443,117397,413.03,completed,online,2025-03-24,NO
3046,21375,120411,407.87,failed,online,2025-03-24,NO
1,49687,121050,360.08,completed,online,2025-03-24,NO
1215,48647,122641,929.55,failed,online,2025-03-24,NO
738,28576,123833,652.96,completed,online,2025-03-24,NO
2847,4157,127059,1519.51,failed,online,2025-03-24,NO
3044,9764,127092,553.21,completed,online,2025-03-24,NO
466,38763,127211,731.84,failed,online,2025-03-24,NO
4975,41602,128013,1179.58,completed,online,2025-03-24,NO
1,10717,129808,835.96,failed,online,2025-03-24,NO
779,41620,129982,1029.79,failed,online,2025-03-24,NO
4850,16976,134078,1005.11,completed,online,2025-03-24,NO
1067,29016,137480,84.01,completed,online,2025-03-24,NO
866,6253,138105,316.57,failed,online,2025-03-24,NO
3821,35291,141476,948.98,completed,online,2025-03-24,NO
1082,27727,142831,379.31,completed,online,2025-03-24,NO
3506,30593,143286,1151.88,failed,online,2025-03-24,NO
1301,42717,145700,910.9,failed,online,2025-03-24,NO
4925,29955,147190,1036.72,failed,online,2025-03-24,NO
3693,23856,732,991.82,completed,online,2025-12-31,NO
1,14212,1122,802.45,completed,online,2025-12-31,NO
3911,25783,2845,345.6,completed,online,2025-12-31,NO
4848,792,7768,384.53,failed,online,2025-12-31,NO
1,28162,8830,1732.68,failed,online,2025-12-31,NO
3396,34803,9983,752.18,failed,online,2025-12-31,NO
3778,17698,12460,259.93,completed,online,2025-12-31,NO
4744,42875,12956,600.64,failed,online,2025-12-31,NO
1,44786,14616,555.33,completed,online,2025-12-31,NO
2260,45539,15662,1244.05,completed,online,2025-12-31,NO
1164,11649,17324,1185.09,failed,online,2025-12-31,NO
2185,6032,17675,747.48,failed,online,2025-12-31,NO
4451,31790,21538,488.98,completed,online,2025-12-31,NO
1,45261,23923,880.85,failed,online,2025-12-31,NO
3423,37794,24878,1144.4,completed,online,2025-12-31,NO
1,46806,25380,1018.28,completed,online,2025-12-31,NO
