product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
4764,19499,3980,536.16,failed,online,2025-04-16,NO
1,24421,4261,1506.65,failed,online,2025-04-16,NO
4505,30741,7514,1947.44,completed,online,2025-04-16,NO
659,25008,10064,1360.43,failed,online,2025-04-16,NO
3418,25792,11440,1143.11,completed,online,2025-04-16,NO
545,20331,11974,7149.0815205003855,failed,online,2025-04-16,NO
1,44426,14340,901.92,completed,online,2025-04-16,NO
4767,32215,15425,45.47,completed,online,2025-04-16,NO
3911,13741,17159,950.18,failed,online,2025-04-16,NO
428,865,17383,1365.67,completed,online,2025-04-16,NO
3753,49385,21780,1415.16,failed,online,2025-04-16,NO
4829,16816,26189,867.36,failed,online,2025-04-16,NO
1868,26760,33019,1619.13,failed,online,2025-04-16,NO
4374,39385,33251,1645.16,failed,online,2025-04-16,NO
1,28112,33983,410.19,failed,online,2025-04-16,NO
3424,18824,39307,1476.17,completed,online,2025-04-16,NO
1968,31259,40714,975.62,failed,online,2025-04-16,NO
4458,42159,41029,818.15,failed,online,2025-04-16,NO
4751,8658,44923,478.26,failed,online,2025-04-16,NO
990,17403,45159,1466.98,failed,online,2025-04-16,NO
3747,4034,45403,1835.77,completed,online,2025-04-16,NO
3170,23309,45652,1141.8,completed,online,2025-04-16,NO
1014,47649,47058,1457.85,completed,online,2025-04-16,NO
1,15954,47112,1246.09,failed,online,2025-04-16,NO
3567,37140,48356,175.15,completed,online,2025-04-16,NO
1411,27296,48781,673.33,completed,online,2025-04-16,NO
3128,45973,53720,1991.88,failed,online,2025-04-16,NO
4451,36009,56322,1290.5,failed,online,2025-04-16,NO
1,48794,56527,1795.57,failed,online,2025-04-16,NO
2529,25348,57911,727.9,failed,online,2025-04-16,NO
4256,31200,60280,1053.37,failed,online,2025-04-16,NO
2817,33371,60975,1818.39,failed,online,2025-04-16,NO
1,18396,62549,749.79,completed,online,2025-04-16,NO
1,563,66263,1334.66,failed,online,2025-04-16,NO
2742,28286,66270,834.78,failed,online,2025-04-16,NO
2157,10894,67516,6882.106359761065,failed,online,2025-04-16,NO
805,36157,67736,655.74,completed,online,2025-04-16,NO
1,44394,74584,1643.39,failed,online,2025-04-16,NO
