product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
554,24400,2780,617.46,completed,online,2025-02-25,NO
1,7929,6694,1801.03,failed,online,2025-02-25,NO
582,9389,8798,1668.03,failed,online,2025-02-25,NO
1337,40457,9834,1078.0,failed,online,2025-02-25,NO
1,27526,13099,467.33,completed,online,2025-02-25,NO
1381,15826,14108,857.91,completed,online,2025-02-25,NO
1323,29167,15114,1512.85,failed,online,2025-02-25,NO
4719,23556,15812,904.85,failed,online,2025-02-25,NO
3739,9850,16578,1296.62,failed,online,2025-02-25,NO
62,3443,16747,1519.1,completed,online,2025-02-25,NO
3332,5089,19675,797.21,failed,online,2025-02-25,NO
4170,3160,20986,1819.0,failed,online,2025-02-25,NO
3025,14451,21153,172.89,completed,online,2025-02-25,NO
1,8555,25530,19.96,completed,online,2025-02-25,NO
264,14430,25957,802.25,completed,online,2025-02-25,NO
301,25398,26492,1661.79,completed,online,2025-02-25,NO
3390,16808,26621,621.4,completed,online,2025-02-25,NO
56,4929,27640,1644.97,failed,online,2025-02-25,NO
49,18029,28641,1128.01,failed,online,2025-02-25,NO
3559,25228,29991,1874.43,completed,online,2025-02-25,NO
2712,32325,30884,1940.73,failed,online,2025-02-25,NO
3882,42613,32900,1396.86,completed,online,2025-02-25,NO
4791,30676,33443,729.28,failed,online,2025-02-25,NO
3199,32295,33988,1232.63,completed,online,2025-02-25,NO
1674,1098,37029,1474.34,failed,online,2025-02-25,NO
2862,9735,43285,257.67,completed,online,2025-02-25,NO
1,27415,45078,1688.97,completed,online,2025-02-25,NO
1,37545,45244,1846.93,completed,online,2025-02-25,NO
4676,17553,47906,1772.27,failed,online,2025-02-25,NO
1,16459,47927,687.56,completed,online,2025-02-25,NO
2663,37958,50446,1350.35,failed,online,2025-02-25,NO
1300,48093,52243,24.44,failed,online,2025-02-25,NO
806,47361,55865,486.48,failed,online,2025-02-25,NO
3615,30267,55990,1851.3,completed,online,2025-02-25,NO
2018,41879,63331,368.56,failed,online,2025-02-25,NO
1995,29190,63445,1535.66,failed,online,2025-02-25,NO
4867,16487,64667,889.83,completed,online,2025-02-25,NO
885,12511,64678,960.63,failed,online,2025-02-25,NO
3339,46690,65039,1361.09,failed,online,2025-02-25,NO
2109,5200,66653,650.31,completed,online,2025-02-25,NO
2019,2219,67772,506.6,completed,online,2025-02-25,NO
4648,39671,67917,1025.63,completed,online,2025-02-25,NO
4358,24803,68399,1392.81,failed,online,2025-02-25,NO
1137,40815,74246,50.25,completed,online,2025-02-25,NO
4850,6894,74479,993.0,completed,online,2025-02-25,NO
2752,38213,75399,815.15,failed,online,2025-02-25,NO
1977,37949,76477,482.37,completed,online,2025-02-25,NO
3916,28848,77537,789.03,completed,online,2025-02-25,NO
1,38131,81338,119.45,completed,online,2025-02-25,NO
2140,32994,82346,988.16,failed,online,2025-02-25,NO
316,31836,86396,1667.26,failed,online,2025-02-25,NO
1,2482,87862,1715.25,failed,online,2025-02-25,NO
1028,25389,89439,712.85,completed,online,2025-02-25,NO
224,26817,92839,1659.98,completed,online,2025-02-25,NO
1,17463,93920,962.3,failed,online,2025-02-25,NO
1,28960,96802,212.52,completed,online,2025-02-25,NO
1013,48489,96868,161.46,failed,online,2025-02-25,NO
3891,21576,98246,846.66,completed,online,2025-02-25,NO
3543,26095,103429,1974.99,failed,online,2025-02-25,NO
4179,18431,104928,1327.7,failed,online,2025-02-25,NO
3295,32541,107750,538.52,failed,online,2025-02-25,NO
1364,44387,108401,1551.94,completed,online,2025-02-25,NO
1,23102,109264,1126.56,failed,online,2025-02-25,NO
2647,42219,109949,1586.68,completed,online,2025-02-25,NO
1797,10069,110777,813.05,failed,online,2025-02-25,NO
1772,21326,114072,1114.37,failed,online,2025-02-25,NO
1,37694,115601,1999.7,failed,online,2025-02-25,NO
4404,21395,117462,1470.81,failed,online,2025-02-25,NO
3505,43299,117821,1207.08,completed,online,2025-02-25,NO
1,28043,123914,1442.12,completed,online,2025-02-25,NO
1885,24352,125309,1874.52,completed,online,2025-02-25,NO
1336,47077,125826,384.62,completed,online,2025-02-25,NO
4858,37475,126148,500.45,completed,online,2025-02-25,NO
1,31055,127541,1680.91,completed,online,2025-02-25,NO
3591,43523,127753,1383.88,completed,online,2025-02-25,NO
4959,13617,129301,1182.08,completed,online,2025-02-25,NO
2117,4900,129633,1216.27,completed,online,2025-02-25,NO
1772,21919,131595,522.18,failed,online,2025-02-25,NO
2519,8768,134294,1283.66,completed,online,2025-02-25,NO
4864,15110,135631,832.09,failed,online,2025-02-25,NO
4284,39489,140097,1338.98,completed,online,2025-02-25,NO
1,41862,866,1715.22,failed,online,2025-08-15,NO
1,1354,1214,909.63,completed,online,2025-08-15,NO
4175,38916,4869,560.71,failed,online,2025-08-15,NO
3840,48678,8456,1787.52,failed,online,2025-08-15,NO
2532,3938,11270,1410.83,completed,online,2025-08-15,NO
4386,18196,14286,642.01,completed,online,2025-08-15,NO
4033,5290,17512,1832.93,completed,online,2025-08-15,NO
3651,17752,20182,33.55,completed,online,2025-08-15,NO
1060,21304,21881,1766.18,failed,online,2025-08-15,NO
4569,15051,24358,59.18,failed,online,2025-08-15,NO
4138,30088,24513,1547.99,failed,online,2025-08-15,NO
2316,48940,27499,1486.98,failed,online,2025-08-15,NO
1718,28843,28325,307.31,completed,online,2025-08-15,NO
3088,6976,28981,1697.58,completed,online,2025-08-15,NO
3171,49355,30240,579.01,failed,online,2025-08-15,NO
269,49273,38317,332.11,failed,online,2025-08-15,NO
1729,20389,39134,1196.64,completed,online,2025-08-15,NO
4693,14672,43229,1029.72,completed,online,2025-08-15,NO
4447,43013,43713,5062.5281285584915,completed,online,2025-08-15,NO
1940,32358,44272,621.36,failed,online,2025-08-15,NO
2836,15930,45004,158.89,completed,online,2025-08-15,NO
3458,5680,45163,1146.25,failed,online,2025-08-15,NO
2025,25846,45319,140.16,completed,online,2025-08-15,NO
3007,11967,46589,1232.09,failed,online,2025-08-15,NO
4422,24165,46970,975.88,completed,online,2025-08-15,NO
3086,23446,47607,1726.33,completed,online,2025-08-15,NO
1459,42750,49179,1881.87,completed,online,2025-08-15,NO
1497,2589,49831,1319.51,failed,online,2025-08-15,NO
3420,47979,50548,825.1,failed,online,2025-08-15,NO
592,31549,53314,1806.21,failed,online,2025-08-15,NO
1014,46320,53754,135.12,failed,online,2025-08-15,NO
1,17748,57227,414.96,completed,online,2025-08-15,NO
1,41891,59301,1991.77,completed,online,2025-08-15,NO
3787,7125,59948,1005.87,completed,online,2025-08-15,NO
721,8987,60025,928.96,failed,online,2025-08-15,NO
