product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
1,18502,1276,693.01,failed,online,2025-08-19,NO
3528,14319,1477,1632.3,completed,online,2025-08-19,NO
2477,41451,2052,1937.48,failed,online,2025-08-19,NO
1,1611,5597,1275.16,completed,online,2025-08-19,NO
1,13849,8612,238.59,completed,online,2025-08-19,NO
1,37873,14315,616.03,completed,online,2025-08-19,NO
4072,6238,14771,1409.34,failed,online,2025-08-19,NO
2744,15179,14783,871.09,completed,online,2025-08-19,NO
828,43824,14809,474.88,failed,online,2025-08-19,NO
1920,24853,15219,1751.01,failed,online,2025-08-19,NO
2609,40701,17543,1915.02,failed,online,2025-08-19,NO
2470,17581,21452,1775.96,failed,online,2025-08-19,NO
4632,32724,22023,885.53,completed,online,2025-08-19,NO
4466,35910,23371,70.3,completed,online,2025-08-19,NO
1106,30181,23682,1932.16,failed,online,2025-08-19,NO
668,22106,24303,1847.98,completed,online,2025-08-19,NO
521,5608,24650,1590.93,failed,online,2025-08-19,NO
1,5390,27466,1594.28,failed,online,2025-08-19,NO
700,46198,27891,1650.32,failed,online,2025-08-19,NO
1,5570,27966,717.57,failed,online,2025-08-19,NO
3049,18741,28094,768.29,completed,online,2025-08-19,NO
1351,23579,29011,1046.11,completed,online,2025-08-19,NO
2310,6874,30802,1700.46,completed,online,2025-08-19,NO
2696,22841,32940,760.12,completed,online,2025-08-19,NO
643,49843,37399,677.67,completed,online,2025-08-19,NO
1,47996,38601,877.04,completed,online,2025-08-19,NO
1,1272,40493,1483.93,failed,online,2025-08-19,NO
3822,538,44139,480.53,completed,online,2025-08-19,NO
2014,7600,44205,1054.45,completed,online,2025-08-19,NO
377,40065,44766,1348.84,failed,online,2025-08-19,NO
1,38739,45680,201.05,completed,online,2025-08-19,NO
1,38159,47602,392.41,completed,online,2025-08-19,NO
938,33146,47680,1924.23,completed,online,2025-08-19,NO
4016,40446,49968,389.56,completed,online,2025-08-19,NO
1890,42661,50694,1401.01,failed,online,2025-08-19,NO
1,19509,51109,5680.920546621092,failed,UNKNOWN,2025-08-19,NO
