product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
4390,28773,368,690.52,completed,online,2025-05-21,NO
4316,37645,1339,1229.03,completed,online,2025-05-21,NO
543,15508,6336,359.69,completed,online,2025-05-21,NO
797,11414,7098,128.96,failed,online,2025-05-21,NO
3307,18842,7293,1522.01,completed,online,2025-05-21,NO
1,15206,7325,894.72,completed,online,2025-05-21,NO
2268,4294,8674,425.61,failed,online,2025-05-21,NO
1361,37224,10007,1751.09,failed,online,2025-05-21,NO
669,42389,11259,909.54,failed,online,2025-05-21,NO
2804,32258,11260,1567.07,completed,online,2025-05-21,NO
1,49771,20506,410.52,completed,online,2025-05-21,NO
812,32303,24393,1004.87,completed,online,2025-05-21,NO
4260,49701,24632,1568.06,completed,online,2025-05-21,NO
3390,11309,25286,1118.28,completed,online,2025-05-21,NO
4015,8848,25767,631.59,completed,online,2025-05-21,NO
1,15432,29894,1070.07,failed,online,2025-05-21,NO
4482,40429,31140,1778.27,completed,online,2025-05-21,NO
4538,43080,32980,582.75,failed,online,2025-05-21,NO
4630,31023,35506,1487.88,completed,online,2025-05-21,NO
2585,19366,36399,507.82,completed,online,2025-05-21,NO
2980,46406,43566,1255.05,completed,online,2025-05-21,NO
4634,47423,44238,821.42,completed,online,2025-05-21,NO
1,19274,44635,764.78,failed,online,2025-05-21,NO
254,37316,45149,1179.53,completed,online,2025-05-21,NO
4990,36602,47452,1799.58,failed,online,2025-05-21,NO
941,19332,47766,565.17,failed,online,2025-05-21,NO
2844,25501,48475,1647.22,completed,online,2025-05-21,NO
2836,2033,53735,1685.39,completed,online,2025-05-21,NO
2533,21414,56375,635.81,completed,online,2025-05-21,NO
3559,29986,59603,942.64,completed,online,2025-05-21,NO
1,27272,60904,391.12,completed,online,2025-05-21,NO
1,44608,60962,47.07,failed,online,2025-05-21,NO
4525,44973,66087,107.1,completed,online,2025-05-21,NO
4015,38087,67861,1638.79,failed,online,2025-05-21,NO
515,16613,68151,1588.13,completed,online,2025-05-21,NO
1028,45445,72775,623.78,completed,online,2025-05-21,NO
1,33382,72896,1359.37,failed,online,2025-05-21,NO
1,17230,75515,1218.89,completed,online,2025-05-21,NO
338,15063,76123,1903.81,completed,online,2025-05-21,NO
4081,26424,76182,25.42,failed,online,2025-05-21,NO
76,6258,78064,260.39,failed,online,2025-05-21,NO
2328,47284,79003,1046.29,completed,online,2025-05-21,NO
1,19556,79562,34.35,failed,online,2025-05-21,NO
