product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
252,24487,1578,70.59,failed,online,2025-03-11,NO
2276,48450,5111,831.2,failed,online,2025-03-11,NO
796,31769,5889,874.9,completed,online,2025-03-11,NO
4314,33926,8219,1138.53,completed,online,2025-03-11,NO
4282,17757,8728,1465.17,completed,UNKNOWN,2025-03-11,NO
460,6287,9463,957.45,completed,online,2025-03-11,NO
3231,33913,11803,265.23,completed,online,2025-03-11,NO
560,40969,15291,1810.51,completed,online,2025-03-11,NO
759,49451,16205,1186.79,completed,online,2025-03-11,NO
580,25634,19695,1025.69,completed,online,2025-03-11,NO
1,23406,20258,1438.98,completed,online,2025-03-11,NO
4037,29726,21274,1359.85,completed,online,2025-03-11,NO
1067,9053,25986,1469.52,failed,online,2025-03-11,NO
1,4534,27121,1569.33,failed,online,2025-03-11,NO
2909,18565,30795,1833.27,failed,online,2025-03-11,NO
2267,17197,32278,493.6,completed,online,2025-03-11,NO
4441,32770,33198,1535.4,failed,online,2025-03-11,NO
4063,15228,33597,1929.92,completed,online,2025-03-11,NO
667,9833,37775,367.66,failed,online,2025-03-11,NO
3981,5626,40854,1762.37,failed,online,2025-03-11,NO
1175,17826,40954,1520.23,failed,online,2025-03-11,NO
2730,37231,43691,1064.07,completed,online,2025-03-11,NO
1,13613,44212,371.07,failed,online,2025-03-11,NO
4845,37774,45732,546.94,completed,online,2025-03-11,NO
3042,5002,48103,212.17,failed,online,2025-03-11,NO
1,32968,52941,128.38,failed,online,2025-03-11,NO
611,26342,53035,936.34,failed,online,2025-03-11,NO
4422,7812,55390,1033.76,completed,online,2025-03-11,NO
2512,27621,57406,550.09,failed,online,2025-03-11,NO
4737,39141,61852,1240.24,completed,online,2025-03-11,NO
4687,23704,62085,1562.88,failed,online,2025-03-11,NO
3456,26263,63001,1587.99,failed,online,2025-03-11,NO
3783,42963,65554,30.82,completed,online,2025-03-11,NO
1935,16034,67872,1371.36,completed,online,2025-03-11,NO
4786,12923,68406,1863.95,failed,online,2025-03-11,NO
2264,8790,69012,1272.98,failed,online,2025-03-11,NO
1411,3640,69807,1316.99,completed,online,2025-03-11,NO
3131,21857,71873,87.91,completed,online,2025-03-11,NO
3217,7040,73806,487.54,failed,online,2025-03-11,NO
767,22402,74076,1117.5,completed,online,2025-03-11,NO
3643,15665,80702,998.39,failed,online,2025-03-11,NO
1709,23673,83404,652.74,completed,online,2025-03-11,NO
1659,40488,86332,810.05,completed,online,2025-03-11,NO
3198,46299,86414,1380.95,completed,online,2025-03-11,NO
2563,38588,92760,1850.57,failed,online,2025-03-11,NO
1,5941,95175,1845.21,completed,online,2025-03-11,NO
1938,27984,95665,1991.38,completed,online,2025-03-11,NO
4184,46424,95998,880.89,failed,online,2025-03-11,NO
1,25856,97794,1416.27,failed,online,2025-03-11,NO
704,26020,102980,226.63,completed,online,2025-03-11,NO
1,4010,103450,1085.78,completed,online,2025-03-11,NO
1,13183,103611,1693.97,completed,online,2025-03-11,NO
1384,37076,103622,1394.84,completed,online,2025-03-11,NO
1331,28287,105698,1758.71,failed,online,2025-03-11,NO
3436,43430,107064,200.17,completed,online,2025-03-11,NO
4911,16166,108011,1722.76,completed,online,2025-03-11,NO
1404,22528,108092,1924.87,completed,online,2025-03-11,NO
2695,34491,108293,506.3,completed,online,2025-03-11,NO
766,45777,108483,984.85,completed,online,2025-03-11,NO
872,8083,111192,125.39,failed,online,2025-03-11,NO
1,31739,112069,327.53,completed,online,2025-03-11,NO
4189,31530,112088,1447.13,failed,online,2025-03-11,NO
1,26250,113186,1684.19,failed,online,2025-03-11,NO
776,23005,113769,1031.69,completed,online,2025-03-11,NO
3487,30454,114202,1174.15,completed,online,2025-03-11,NO
3783,46232,114776,434.42,failed,online,2025-03-11,NO
662,30139,116934,1654.68,failed,online,2025-03-11,NO
708,1859,118174,1813.26,completed,online,2025-03-11,NO
2344,29329,118986,1713.29,completed,online,2025-03-11,NO
1,46395,119857,138.15,completed,UNKNOWN,2025-03-11,NO
762,8760,122384,457.12,completed,online,2025-03-11,NO
1,44243,122784,1025.55,completed,online,2025-03-11,NO
3906,16227,123177,897.76,completed,online,2025-03-11,NO
1,7388,123827,1954.72,failed,online,2025-03-11,NO
921,29472,125872,1397.71,failed,online,2025-03-11,NO
4632,32502,127574,622.39,failed,online,2025-03-11,NO
2213,48083,129553,1871.08,failed,online,2025-03-11,NO
4176,17930,129707,92.79,completed,online,2025-03-11,NO
1842,22366,130135,821.81,failed,online,2025-03-11,NO
1,30481,132826,1977.65,failed,online,2025-03-11,NO
341,16386,134395,210.78,completed,online,2025-03-11,NO
4020,2928,136252,1957.72,completed,online,2025-03-11,NO
1383,42854,141633,1732.23,completed,online,2025-03-11,NO
4592,40869,145959,893.42,completed,online,2025-03-11,NO
442,37145,149246,570.76,failed,online,2025-03-11,NO
4823,24362,4554,494.31,completed,online,2025-02-26,NO
3626,40858,6226,1394.56,completed,online,2025-02-26,NO
113,20378,8310,1484.11,failed,online,2025-02-26,NO
4712,37599,9408,878.01,completed,online,2025-02-26,NO
2385,6684,11501,258.12,completed,online,2025-02-26,NO
3842,9807,11943,958.63,completed,online,2025-02-26,NO
4866,8234,14109,271.56,failed,online,2025-02-26,NO
2872,3142,15867,292.86,failed,online,2025-02-26,NO
1,18573,18434,848.19,failed,online,2025-02-26,NO
1579,18886,18685,1640.69,failed,online,2025-02-26,NO
3756,27611,19095,1949.54,completed,online,2025-02-26,NO
