product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
2995,43703,1581,1840.43,failed,online,2025-05-02,NO
4773,13941,1727,289.66,completed,online,2025-05-02,NO
3567,40807,2083,1845.4,failed,online,2025-05-02,NO
2568,38930,10424,109.92,completed,online,2025-05-02,NO
1,14678,10733,1723.15,failed,online,2025-05-02,NO
3755,36651,12617,1787.67,completed,online,2025-05-02,NO
2196,45095,18348,1271.4,failed,online,2025-05-02,NO
831,4787,19917,966.31,failed,online,2025-05-02,NO
2033,27318,23128,1022.06,failed,online,2025-05-02,NO
1,1065,24297,254.27,completed,online,2025-05-02,NO
3539,38851,25409,385.62,failed,online,2025-05-02,NO
1,48096,27767,950.67,failed,online,2025-05-02,NO
477,47065,30640,1664.42,failed,online,2025-05-02,NO
1,28221,33214,928.23,failed,online,2025-05-02,NO
747,8806,33812,652.74,failed,online,2025-05-02,NO
1,12369,35107,1058.81,failed,online,2025-05-02,NO
9,40018,35875,1881.69,completed,online,2025-05-02,NO
323,27018,45433,41.04,failed,online,2025-05-02,NO
1,8547,45705,1855.04,completed,online,2025-05-02,NO
530,48618,47157,474.65,completed,online,2025-05-02,NO
1,4400,49606,1238.76,completed,online,2025-05-02,NO
3795,36513,54915,327.84,failed,online,2025-05-02,NO
1,45993,57923,7355.719907743804,failed,online,2025-05-02,NO
3569,2962,62469,1853.69,completed,online,2025-05-02,NO
1,20310,65622,1827.24,completed,online,2025-05-02,NO
1,73,68273,1013.86,completed,online,2025-05-02,NO
1,32071,79063,1906.89,completed,online,2025-05-02,NO
4510,16405,80218,401.05,completed,online,2025-05-02,NO
1,17767,80504,1322.93,failed,online,2025-05-02,NO
426,6480,80671,1994.55,failed,online,2025-05-02,NO
1408,47645,84995,440.87,failed,online,2025-05-02,NO
4582,4106,87676,1911.15,failed,online,2025-05-02,NO
444,17410,90144,724.68,completed,online,2025-05-02,NO
919,49235,91163,492.76,completed,online,2025-05-02,NO
2298,30798,92680,508.7,completed,online,2025-05-02,NO
22,19779,93023,987.67,completed,online,2025-05-02,NO
1,14315,94784,199.41,failed,online,2025-05-02,NO
1992,2370,97809,1790.64,failed,online,2025-05-02,NO
1,44862,98883,369.73,failed,online,2025-05-02,NO
1,35393,99846,267.09,failed,online,2025-05-02,NO
3347,19919,100079,456.22,failed,online,2025-05-02,NO
1636,17850,101304,460.48,completed,online,2025-05-02,NO
2575,43049,102370,465.04,failed,online,2025-05-02,NO
4101,473,102609,1319.85,failed,online,2025-05-02,NO
2055,22836,103534,1128.49,failed,online,2025-05-02,NO
4551,21994,103935,458.34,completed,online,2025-05-02,NO
3909,44570,107331,625.14,completed,online,2025-05-02,NO
1247,44171,109052,1613.39,failed,UNKNOWN,2025-05-02,NO
4393,35638,109115,1120.22,completed,online,2025-05-02,NO
3247,3864,109263,415.45,failed,online,2025-05-02,NO
1582,46070,111353,284.94,failed,online,2025-05-02,NO
506,39738,113362,882.63,completed,online,2025-05-02,NO
3158,35807,124308,433.37,failed,online,2025-05-02,NO
1,11625,124842,910.42,failed,online,2025-05-02,NO
2293,47061,133486,1433.27,failed,online,2025-05-02,NO
4168,45859,139681,1433.94,completed,online,2025-05-02,NO
2859,24714,145744,1404.66,completed,online,2025-05-02,NO
3637,49411,148487,1969.39,failed,online,2025-05-02,NO
3667,36771,1614,673.24,failed,online,2025-05-22,NO
148,30452,2060,737.21,completed,online,2025-05-22,NO
1710,36145,3985,187.64,completed,online,2025-05-22,NO
2042,8961,4296,33.93,completed,online,2025-05-22,NO
2602,20164,5149,1846.73,failed,online,2025-05-22,NO
4211,1683,6561,1366.56,failed,online,2025-05-22,NO
1897,31911,7784,134.04,completed,online,2025-05-22,NO
4527,42458,14497,981.21,completed,online,2025-05-22,NO
232,9424,18212,222.97,failed,online,2025-05-22,NO
566,39066,22368,1859.27,completed,online,2025-05-22,NO
1046,24142,23805,601.22,failed,online,2025-05-22,NO
2017,43412,24505,931.4,completed,online,2025-05-22,NO
1,4054,28478,69.77,failed,online,2025-05-22,NO
136,21720,30446,536.04,failed,online,2025-05-22,NO
2868,19942,31154,297.35,completed,online,2025-05-22,NO
