product_id,customer_id,transaction_id,amount,status,channel,transaction_date,fraud_flag
1792,34240,277,828.53,failed,online,2025-06-28,NO
2501,31581,316,392.83,completed,online,2025-06-28,NO
3597,18736,1747,233.5,failed,online,2025-06-28,NO
2642,38931,5022,1436.53,failed,online,2025-06-28,NO
630,22875,8661,337.36,completed,online,2025-06-28,NO
903,38979,15711,1071.67,completed,online,2025-06-28,NO
3541,23026,16490,1638.74,failed,online,2025-06-28,NO
2436,4184,17681,1027.89,failed,online,2025-06-28,NO
4220,23916,21204,543.52,completed,online,2025-06-28,NO
2906,12046,23808,6494.9717525264105,failed,online,2025-06-28,NO
528,46109,25311,1744.35,completed,online,2025-06-28,NO
3110,17221,25658,734.31,completed,online,2025-06-28,NO
1,33254,31837,1063.96,completed,online,2025-06-28,NO
1,17685,33244,1424.96,failed,online,2025-06-28,NO
1,10344,34184,1291.05,completed,online,2025-06-28,NO
4710,17645,35878,1233.25,failed,online,2025-06-28,NO
1,26645,36249,657.99,failed,online,2025-06-28,NO
4589,42840,39215,519.13,completed,online,2025-06-28,NO
669,20635,39733,1866.0,failed,online,2025-06-28,NO
393,14815,40882,1090.8,failed,online,2025-06-28,NO
4361,38322,47173,1734.12,completed,online,2025-06-28,NO
2417,9026,50375,1328.07,failed,online,2025-06-28,NO
1,13304,59747,1999.1,completed,online,2025-06-28,NO
3247,17105,61321,753.57,failed,online,2025-06-28,NO
15,40838,63431,260.72,failed,online,2025-06-28,NO
1,23801,66878,959.19,completed,online,2025-06-28,NO
1131,34348,70997,318.98,failed,online,2025-06-28,NO
3283,12856,71448,1159.64,completed,online,2025-06-28,NO
1,21490,82207,633.0,failed,online,2025-06-28,NO
3786,21906,83705,1050.64,completed,UNKNOWN,2025-06-28,NO
1,31493,84037,115.09,failed,online,2025-06-28,NO
1,42215,84237,954.31,failed,online,2025-06-28,NO
4347,20533,84356,1343.92,failed,online,2025-06-28,NO
2351,43091,86965,1651.59,completed,online,2025-06-28,NO
3991,41323,89191,1438.07,completed,online,2025-06-28,NO
1158,8694,90850,1341.75,completed,online,2025-06-28,NO
4233,34310,90907,957.4,failed,online,2025-06-28,NO
1505,48400,93007,360.94,completed,online,2025-06-28,NO
1,28498,93009,751.03,failed,online,2025-06-28,NO
3669,13391,94504,110.23,completed,online,2025-06-28,NO
83,32171,94697,16.91,completed,online,2025-06-28,NO
566,37090,95380,714.11,failed,online,2025-06-28,NO
3986,23507,99064,1213.17,failed,online,2025-06-28,NO
1,23981,101908,1084.16,completed,online,2025-06-28,NO
2738,47160,102039,1609.83,failed,online,2025-06-28,NO
4998,29630,102128,248.47,failed,online,2025-06-28,NO
1,32954,102364,1264.7,failed,online,2025-06-28,NO
692,39137,102805,1026.74,failed,online,2025-06-28,NO
3072,47599,107419,1822.36,failed,UNKNOWN,2025-06-28,NO
4214,44840,110061,1120.07,failed,online,2025-06-28,NO
2287,7874,111898,1734.77,completed,online,2025-06-28,NO
361,45139,112566,1840.02,failed,online,2025-06-28,NO
3816,40803,114959,141.13,completed,online,2025-06-28,NO
1172,16117,115396,1387.33,completed,online,2025-06-28,NO
3879,47783,121179,694.85,failed,online,2025-06-28,NO
