product_id,customer_id,transaction_id,amount,status,channel
4266,49981,358,892.3,failed,online
588,42209,1742,264.59,failed,online
4348,34736,10134,241.93,completed,online
1964,40916,10758,960.26,completed,online
1,47362,11784,556.39,completed,online
1532,16140,15072,1181.43,failed,online
1,20160,15642,922.96,completed,online
4372,10317,15728,287.12,completed,online
3584,48371,17953,151.24,failed,online
3243,18732,23752,213.92,completed,online
2812,30480,23815,366.94,failed,online
1441,29203,23916,942.45,completed,online
1957,36250,24100,1006.76,completed,online
412,6415,29272,1246.39,completed,online
4020,29237,34773,706.85,failed,online
1,18252,35023,1818.06,failed,online
1,31980,36944,827.3,completed,online
3664,21828,37467,490.39,failed,online
2861,11311,42077,1754.34,completed,online
2713,11245,45415,29.99,failed,online
1035,46002,49480,591.4,failed,online
3110,40710,50347,1096.48,completed,online
580,42229,51344,1872.96,failed,online
1492,37384,53055,714.88,failed,online
1509,27282,53217,216.21,completed,online
3884,7466,57765,1881.9,failed,online
5000,2304,57947,25.45,completed,online
1,30542,61881,1936.92,completed,online
1679,15345,61973,1187.05,completed,online
764,46278,62179,1350.93,completed,online
2029,28887,62213,668.94,completed,online
994,39041,62507,209.93,failed,online
1,26969,63003,749.65,completed,online
2387,4319,63454,491.04,completed,online
1,30618,64641,1695.17,failed,online
3470,11276,66823,826.83,completed,online
3655,48,70058,1962.62,failed,online
2574,8818,71199,1213.89,completed,online
1999,17754,72054,386.83,completed,online
124,23391,72392,1660.5,failed,online
3027,4778,72609,249.53,completed,online
1710,27393,75688,1759.91,completed,online
1,23166,77940,1976.66,failed,online
3250,3209,78348,1212.08,completed,online
1,7309,78977,418.22,completed,UNKNOWN
477,24542,80027,1708.43,completed,online
1,37295,80236,1556.71,failed,online
1278,28036,80339,5622.742237260399,failed,online
2022,24449,84481,963.86,completed,online
442,11003,93470,1533.12,failed,online
3103,34605,94075,224.86,failed,online
1160,44161,94659,289.85,failed,online
4746,44586,96408,1714.63,failed,online
4256,28423,96417,1237.13,failed,online
1,44398,99570,290.79,failed,online
4465,30666,101411,527.44,failed,online
925,3558,105647,740.72,failed,online
2358,16566,106928,638.58,failed,online
1,9813,107530,542.37,completed,online
342,12453,112150,1259.64,failed,online
2206,38732,114944,1132.23,failed,online
1,13445,117120,1743.42,failed,online
831,24167,117783,785.88,completed,online
1536,10650,119101,1080.46,completed,online
2893,14189,119203,1978.62,failed,online
4369,47824,119278,515.23,completed,online
3189,35340,122695,259.93,failed,online
4295,2389,124344,257.86,failed,online
4091,18266,129029,1684.53,completed,UNKNOWN
3310,32928,132742,1829.32,failed,online
204,1815,134945,824.92,failed,online
3820,33031,135166,845.66,failed,online
1,37140,135356,1095.99,failed,online
795,19120,136797,667.99,completed,online
3948,7599,138321,522.41,failed,online
1,39806,138435,1347.12,failed,online
3641,13628,139049,1788.61,completed,online
1,34103,140603,897.45,completed,online
3837,36059,142119,1601.43,completed,online
4768,9242,143397,198.55,failed,online
1931,7493,146153,599.31,failed,online
3140,21577,147172,13.99,failed,online
1040,41250,147642,1639.98,completed,online
3876,18692,147851,1902.79,failed,online
2000,3798,148933,1391.05,failed,online
