product_id,customer_id,transaction_id,amount,status,channel
3774,47435,2085,1530.24,failed,online
3040,25636,3484,904.59,completed,online
3018,6617,3969,522.35,completed,online
2983,24407,10975,664.63,failed,online
3659,4923,14217,1986.25,completed,online
2363,27634,14610,714.82,completed,online
1600,41937,17066,1735.09,completed,online
2479,3555,17384,725.53,completed,online
365,34088,25264,273.3,completed,online
3659,1372,26721,92.89,failed,online
4906,41030,31017,150.46,failed,online
1,12515,32910,471.03,failed,online
4913,45378,34698,330.23,failed,online
1,10739,37353,182.11,completed,online
239,44017,38303,1235.29,completed,online
482,28234,40531,1456.9,failed,online
2037,24460,45757,710.87,completed,online
633,23804,48948,1649.36,failed,online
1,32424,56319,650.99,failed,online
3139,23612,58863,709.04,failed,online
4557,48761,58900,1315.81,completed,online
1,25371,60457,1525.59,completed,online
1765,23272,64969,1975.76,completed,online
996,12597,67947,216.87,failed,online
2234,18375,70025,823.11,failed,online
1,1197,70307,108.46,completed,online
1,33276,75711,22.12,failed,online
1,39196,76595,1941.06,failed,online
3182,23177,77625,1176.41,failed,online
636,23093,81554,681.36,completed,online
1,609,81702,1910.08,completed,online
3118,46686,84795,1828.07,completed,online
3225,35638,87209,1875.72,completed,online
2015,10640,90701,732.69,completed,online
1,16415,90883,1559.09,completed,online
2132,18550,91300,1052.86,completed,online
1,25840,93208,1440.76,completed,online
2398,17221,93422,676.22,completed,online
50,24518,94090,1577.3,completed,online
4091,14720,94230,649.18,completed,online
2952,19206,94685,618.09,failed,online
3970,30238,95904,918.64,completed,online
1355,29601,96464,115.74,failed,online
1,33661,97631,490.31,completed,online
1,36881,97651,1142.67,completed,online
2253,6314,100650,1114.56,completed,UNKNOWN
3488,7894,103267,1188.35,failed,online
2573,39430,103643,1140.72,failed,online
1587,18441,104668,1372.26,completed,online
4561,28068,106985,494.83,completed,online
3246,44160,107351,1061.42,failed,online
1297,33543,108472,1711.24,completed,online
2895,5006,109334,1459.88,failed,online
4959,3072,109948,104.84,completed,online
3069,3189,110709,963.44,completed,online
3285,10947,111083,866.61,failed,online
4600,26832,111126,1869.23,completed,online
765,12486,115593,1670.71,completed,online
3945,13946,116735,313.46,failed,online
3958,11001,119060,1671.98,completed,online
2413,14692,119397,316.59,completed,online
1,21778,121721,400.76,completed,online
3931,37245,122294,1816.12,failed,online
1,21181,123678,1830.57,completed,online
1,46866,124282,693.17,completed,online
813,30843,125112,804.97,completed,UNKNOWN
2687,35371,127095,234.32,completed,online
3800,21380,128969,1716.26,failed,online
4481,16047,131008,259.07,failed,online
3190,2133,131424,1869.47,completed,online
2525,1417,132417,130.43,completed,online
1,11896,134086,129.25,completed,online
3247,45831,134625,776.32,failed,online
1459,13322,136866,1409.75,failed,online
3123,1711,137227,1545.88,completed,online
4536,31394,137279,1037.06,failed,online
569,41913,139237,1817.32,completed,online
1,16393,139595,995.48,failed,online
1653,12482,147361,537.37,failed,online
