product_id,customer_id,transaction_id,amount,status,channel
4372,11407,878,27.99,completed,online
1,22071,9289,1598.46,completed,online
371,46830,11860,103.64,completed,online
3157,36271,12189,937.87,completed,online
1281,23091,13262,233.5,failed,online
674,43418,13536,1466.04,failed,online
1,5523,19115,1544.67,failed,online
2263,10942,19606,270.75,completed,online
311,36455,19890,193.08,completed,online
2824,46223,20126,361.73,failed,online
3805,16425,21024,443.85,failed,online
960,40380,21230,1412.9,completed,online
3974,42134,22943,1039.08,completed,online
4513,37236,23660,782.73,completed,online
2908,40459,24484,141.69,failed,online
828,46870,24541,953.2,failed,online
2025,37327,27157,1281.87,failed,online
4670,48856,28326,918.28,failed,online
3193,8973,29222,1171.19,completed,online
4518,28800,29764,1229.77,failed,online
4929,27848,32699,1660.85,failed,online
4051,42808,33787,1711.31,failed,online
3521,39225,34069,1215.4,failed,online
1,32880,35220,1975.03,completed,online
60,47273,37221,807.39,completed,online
3127,22848,37539,1488.01,completed,online
367,642,39060,97.91,failed,online
3945,7228,40085,676.53,failed,online
4038,1211,41063,939.5,failed,online
1202,14178,41341,770.18,completed,online
564,5996,41437,1564.12,failed,online
2130,35114,41916,1252.68,completed,online
4993,6657,42276,1270.32,completed,online
1290,41390,43014,1715.02,completed,online
1,1477,46275,1622.75,failed,online
387,20426,50535,1920.73,completed,online
1584,39365,52097,1894.31,failed,online
1601,5084,53742,735.51,completed,online
1,24814,53962,1020.72,completed,online
904,18180,54501,900.02,failed,online
4380,35559,55312,1138.51,failed,online
1012,14142,56335,416.48,completed,online
1058,7349,57551,1069.56,failed,online
3157,45302,58610,471.38,failed,online
1,11509,61009,277.19,failed,online
1,41581,66743,248.32,failed,online
2181,21760,68791,447.29,failed,online
3045,44461,69473,1168.85,failed,online
3942,45191,69802,871.25,failed,online
2646,4949,69883,746.29,completed,online
1,46515,72267,1014.93,completed,online
1842,36880,72622,1325.11,failed,online
1,1630,74047,1838.83,completed,online
2351,37953,79425,1191.32,failed,online
3115,2960,80080,671.76,completed,online
1438,41644,80846,280.92,completed,online
2739,33098,81663,1384.18,failed,online
1,47639,82786,682.05,failed,online
953,29508,85559,922.43,failed,online
1,6897,86842,536.82,failed,online
1972,12274,87457,1638.12,failed,online
1,14987,88836,1150.84,failed,online
4471,26984,89370,1622.18,completed,online
1,21347,93276,1615.67,failed,online
1,13372,98905,1329.03,completed,online
1773,32312,101765,1191.46,failed,online
654,49148,102166,93.24,failed,online
4308,8120,103103,1639.56,completed,online
2548,49402,103636,797.03,completed,online
1481,39528,104228,90.25,completed,online
1,11099,106398,1858.37,completed,online
3376,32335,108041,1525.04,completed,online
1483,47823,109552,1560.94,failed,online
2017,37005,110409,484.29,failed,online
1020,36999,111328,1713.93,completed,online
1719,37340,113636,1711.15,completed,online
1,27525,120413,265.12,completed,online
3400,25260,123907,109.41,failed,online
3296,48667,128385,1804.62,failed,online
1,7066,131088,1359.03,completed,online
950,41133,132184,600.03,completed,online
375,30230,133505,1252.53,completed,online
3837,12407,135821,1611.64,failed,online
1,12842,136936,1673.62,completed,online
1044,6429,138340,1411.44,completed,online
1,12765,138801,180.32,failed,online
3511,37703,141582,656.59,failed,online
980,872,144673,94.05,completed,online
1,8277,147378,815.97,completed,online
4363,46847,148900,354.09,failed,online
559,22273,149670,1101.38,failed,online
