product_id,customer_id,transaction_id,amount,status,channel
2116,19859,916,1736.41,completed,online
3701,38451,1699,513.5,completed,online
3713,4312,2198,249.84,failed,online
1558,38192,2924,160.09,failed,online
4534,24408,3132,899.53,completed,online
315,16387,6482,1293.55,failed,online
3903,16734,8067,1021.84,completed,online
314,25409,8849,75.14,failed,online
3003,39083,11335,1071.02,failed,online
3377,46507,12965,526.15,completed,online
2031,44081,13781,1685.35,completed,online
4505,23820,15689,1696.26,failed,online
1,15594,15958,1082.35,completed,online
1,42616,19216,1664.22,failed,online
1,31050,19679,331.36,failed,online
2919,23467,19879,328.85,completed,online
1640,5025,28049,285.35,completed,online
1656,24969,29386,940.37,failed,online
1,19314,30136,138.31,failed,online
1,30966,30660,317.1,completed,online
3302,23721,30736,1563.34,failed,online
1,1298,32804,1033.42,failed,online
65,2564,34647,477.84,completed,online
1,8868,35401,432.14,completed,online
1,35886,36167,1417.73,failed,online
1169,46587,37906,130.14,completed,online
2660,7380,39059,1267.89,failed,online
2516,35003,41994,1537.12,failed,online
1339,41172,46850,32.26,completed,online
4450,21276,47448,1195.23,completed,online
928,48027,48498,916.99,completed,online
2129,12889,49845,1639.63,completed,online
1,36926,51023,514.1,completed,online
4698,46500,52643,1400.23,completed,online
1551,31453,52855,883.32,completed,online
2732,18260,57833,1238.19,failed,online
4270,16997,57973,356.05,completed,online
1,22501,60245,1751.1,completed,online
3459,11938,62777,526.5,completed,online
3655,32085,63152,1723.6,completed,online
2167,2623,64585,1260.31,failed,online
1724,19601,66348,304.49,failed,online
1635,32576,67924,259.95,failed,online
3476,32459,68320,856.74,failed,online
4360,16494,71625,862.21,completed,online
4116,4681,72217,1805.93,completed,online
1629,19055,72793,1129.24,failed,online
3576,35204,77257,1215.76,completed,online
1311,14587,81972,1706.19,failed,online
1575,24966,82707,1443.74,failed,online
3127,6048,84858,1551.53,failed,online
1,32535,86892,1808.67,failed,online
2294,102,93240,1479.12,completed,online
1103,20631,95809,420.78,completed,online
1437,40991,97386,479.12,completed,online
2805,42224,97890,855.72,completed,online
109,34333,100640,1443.98,completed,online
3330,41995,101055,1538.02,failed,online
1032,23115,104613,40.57,completed,online
1882,31591,108726,819.3,failed,online
1686,38121,109068,815.62,completed,online
1,3969,109228,1296.57,completed,online
3656,21865,109429,1211.85,failed,online
1,38195,110938,972.82,failed,online
4180,11616,112552,833.39,completed,online
2565,41001,113989,1537.58,completed,online
1785,35667,118684,1337.03,completed,online
1,2370,120153,1830.12,completed,online
2093,15521,121797,1670.38,failed,online
1,10081,123694,965.95,failed,online
3084,29080,124117,556.23,completed,online
2024,13720,124321,828.6,completed,online
2882,46295,131246,33.92,failed,online
2999,26018,131980,1143.16,completed,online
3179,25140,136786,80.1,failed,online
3210,32554,141410,1417.0,failed,online
4118,1301,143676,326.56,failed,online
1238,38384,144714,1916.94,completed,online
4295,21208,146661,705.18,completed,online
244,44129,146869,1685.85,completed,UNKNOWN
803,49170,147262,865.74,completed,online
1,37562,148291,367.14,completed,online
3345,19052,148334,235.5,completed,online
976,14589,148636,1273.07,completed,online
