product_id,customer_id,transaction_id,amount,status,channel
1193,8377,2535,839.26,failed,online
1949,10410,3020,1068.06,failed,online
2846,20985,5103,1938.18,completed,online
4250,35238,6165,117.5,completed,online
3391,48898,8263,1748.64,completed,online
1,46878,12549,319.72,failed,online
4227,23324,13256,1317.72,failed,online
2701,2396,14290,1955.63,completed,online
45,35655,14347,1671.88,failed,online
1,15031,16771,277.77,failed,online
2306,30421,17777,1966.05,completed,online
3251,43337,19203,1133.43,completed,online
3900,6721,20281,50.63,completed,online
1527,33406,20620,1849.93,completed,online
1,2246,26912,12.97,completed,online
4362,48988,27240,872.76,failed,online
701,34595,30936,690.86,completed,online
1,31679,32263,616.19,completed,online
283,2635,34529,1217.42,failed,online
2291,18507,35003,1263.81,completed,online
3186,43347,37351,1394.4,completed,online
1,44403,38721,1842.2,completed,online
1,41452,39346,1650.45,failed,online
1,15456,39642,927.95,failed,online
4669,48246,41103,1973.22,completed,online
2166,15643,44388,709.46,failed,online
4823,10699,44992,1331.74,failed,online
2971,30051,46809,1666.06,failed,online
1,41316,48775,1413.66,completed,online
3114,1450,49637,125.37,failed,online
2608,25418,50635,62.13,completed,online
1,16325,50833,1957.12,completed,online
1,16635,51255,651.94,completed,online
3158,6357,53514,479.81,completed,online
1,25217,54160,946.43,completed,online
1370,48594,59266,1295.28,completed,online
4591,20790,63718,668.75,completed,online
4248,20331,64905,1189.19,failed,online
2203,25405,66046,1563.67,completed,online
1413,34936,66292,1533.92,failed,online
54,41122,66358,1718.46,failed,online
3108,16451,69081,1434.42,failed,online
117,36155,71175,290.63,completed,online
2138,789,73439,1310.91,completed,online
1,16503,74563,1069.35,failed,online
1,3597,75019,1671.94,failed,online
197,1978,75697,603.1,completed,online
4327,49968,76664,91.02,failed,online
35,7364,77898,1762.3,failed,online
220,40910,82661,425.49,failed,online
1959,39911,84234,42.08,failed,online
2170,42318,84569,1558.28,completed,online
1,20910,85060,93.9,failed,online
637,25120,88049,496.38,failed,online
997,48864,90290,230.33,failed,online
3934,16033,93106,1806.88,completed,online
1,19379,94439,1319.9,failed,online
418,28968,95245,1090.67,completed,online
1,28890,97798,1545.28,completed,online
1253,20923,98880,1711.66,completed,online
168,15862,104809,1902.99,completed,online
1598,8425,105858,1532.12,failed,online
178,44968,106192,811.52,completed,online
3939,39799,107511,745.39,failed,online
1704,35409,107873,61.1,completed,online
1,45727,110143,1434.06,failed,online
1,13845,111382,476.35,completed,online
2719,22056,112188,1388.01,failed,online
3683,30483,112304,1134.22,failed,online
2350,2328,113781,505.63,completed,online
4793,43012,115133,1107.5,completed,online
1,37448,115554,745.74,completed,online
1,38423,117122,1575.13,failed,online
1,39234,117824,1871.48,failed,online
970,38291,118424,1136.67,failed,online
577,19895,119336,230.71,completed,online
1347,49341,119569,974.03,failed,online
4740,7024,119822,1493.27,failed,online
3750,13784,119985,1113.97,failed,online
1902,2426,123454,221.1,completed,online
1359,1914,127801,183.13,completed,online
4492,18767,130586,1631.44,completed,online
295,38304,133168,1024.21,failed,online
1,3734,141215,529.54,failed,online
166,27201,142275,817.36,failed,online
3025,19810,142454,289.37,failed,online
2716,13237,142510,1455.12,completed,online
942,30535,143102,1649.51,failed,online
1,4631,148856,1920.36,failed,online
2574,42716,149403,444.85,failed,online
1939,13411,149786,704.41,failed,online
