product_id,customer_id,transaction_id,amount,status,channel
1055,10717,352,935.91,failed,online
3238,26130,4761,278.03,completed,online
4496,11447,4835,514.07,failed,UNKNOWN
1615,6839,9497,901.58,failed,online
478,7850,9634,1783.28,failed,online
3058,28306,10087,627.07,completed,online
2191,6156,10777,1432.57,failed,online
2529,39894,11890,666.04,failed,online
1261,47883,13764,1491.23,failed,online
1,20574,14301,104.13,completed,online
1408,29327,17234,805.11,failed,online
4815,39099,22466,40.2,failed,online
1,7374,27173,389.53,failed,online
1577,29810,27751,1031.51,completed,online
3995,13097,28073,1466.62,completed,online
4051,4460,28284,277.14,completed,online
1,49277,28995,1250.25,failed,online
1,28001,29886,669.15,failed,online
2269,20381,31977,236.33,failed,online
700,31421,32465,45.11,failed,online
4445,43449,33402,831.7,failed,online
3039,48992,35530,224.39,completed,online
4631,16049,36950,1551.65,failed,online
1,11426,37531,595.36,failed,online
2137,1494,37851,727.87,failed,online
3908,39787,37919,950.74,failed,online
1250,3111,40342,136.24,completed,UNKNOWN
1,49381,42307,1521.75,failed,online
1,47192,42748,416.26,completed,online
498,11465,43534,1838.68,failed,online
4813,21831,44136,857.09,failed,online
1,25051,49788,935.96,completed,online
4062,26458,50056,1145.02,failed,online
3540,45050,50336,1930.44,completed,online
2617,42443,52546,747.89,failed,online
3467,8509,56681,1092.53,failed,online
1,41765,58426,1257.76,failed,online
4761,27311,60112,1905.27,failed,online
3689,45012,60657,1133.13,completed,online
1,27096,61452,529.44,completed,online
947,90,61798,591.57,completed,online
1,31975,62624,1101.06,failed,online
1,33432,64888,861.36,failed,online
4015,1826,68141,7271.336877937191,completed,online
837,36131,74696,892.29,failed,online
1105,38177,76819,8572.081159157291,failed,online
4052,31076,77566,1205.55,failed,online
96,22165,77952,266.08,failed,online
1,38614,79749,939.47,completed,online
2531,23213,80329,1126.22,completed,online
3128,9371,81747,386.26,failed,online
1,29757,86071,296.38,completed,online
4634,17662,86075,588.85,failed,online
1,15818,86630,1988.79,failed,online
3470,18971,86718,1742.58,failed,online
1337,9489,88519,1606.63,failed,online
1414,37531,88722,1717.23,failed,online
1294,20337,91103,664.2,completed,online
1372,8737,91291,1312.44,completed,online
4597,25831,91812,1041.44,completed,online
1260,7415,92159,1880.88,completed,online
1,14362,92277,932.73,completed,online
3913,4509,92674,1891.54,failed,online
1,25132,97637,1620.41,failed,online
903,29469,100333,1894.92,failed,online
4904,9898,100662,1221.1,failed,online
3089,30256,100917,627.26,completed,online
1,39613,106589,1838.14,failed,online
1435,21167,107886,428.0,failed,online
4588,597,109793,680.49,failed,online
1,1154,110015,931.66,failed,online
3144,14604,110908,210.97,failed,online
2330,17657,111332,422.48,completed,online
1,15154,114252,882.95,failed,online
3707,10082,115901,1518.86,completed,online
1,27886,115966,1870.66,failed,online
3558,41139,118044,599.28,completed,online
578,26228,121257,336.9,completed,online
2810,19110,122963,770.2,completed,online
2424,34143,123336,644.0,failed,online
1453,31180,133568,225.45,completed,online
4094,37142,135312,215.78,failed,online
2785,2173,140301,484.21,completed,online
1,37538,145312,1288.24,completed,online
476,18977,146424,905.63,failed,online
1022,14007,146835,95.38,completed,online
2587,26895,147017,851.25,completed,online
3632,49503,147420,971.11,completed,online
4485,44453,147474,357.45,failed,online
2441,32983,147600,111.35,failed,online
4177,43199,147949,336.43,completed,online
