product_id,customer_id,transaction_id,amount,status,channel
1,29478,467,1098.5,failed,online
3793,10263,2440,885.89,failed,online
2236,10554,3092,346.07,failed,online
4249,39867,3571,1226.25,failed,online
1,916,5029,379.3,completed,online
1336,20593,5556,1196.03,failed,online
2369,3540,7921,997.53,completed,online
649,4799,8533,704.85,failed,UNKNOWN
1,37248,9192,245.94,completed,online
2857,39409,20084,1609.87,completed,online
2467,41366,25543,1620.85,failed,online
338,34669,26851,509.63,failed,online
1558,18922,26914,183.48,failed,online
1,28744,29092,439.12,completed,online
4896,18570,31280,85.54,completed,online
1613,39429,33309,1092.92,failed,online
1,35298,33371,1480.03,failed,online
4037,11886,33495,1361.8,failed,online
3092,8159,35586,955.75,completed,online
4030,24006,43806,255.4,failed,online
3868,44145,43824,317.0,completed,online
2990,36686,44449,1369.89,completed,online
1,38476,46812,1860.78,failed,online
221,45253,48252,756.17,completed,online
3016,29095,53499,68.06,completed,online
1563,36272,55151,181.32,completed,online
1,24489,62454,1350.12,failed,online
1221,20341,62782,923.43,completed,online
1988,18509,63954,976.35,failed,online
206,40776,66201,747.53,failed,online
4937,2723,66401,1586.94,completed,online
4482,29323,67162,1429.12,completed,online
1594,5713,67731,1687.91,completed,online
3905,6607,68529,93.44,completed,online
910,37852,68747,792.0,completed,online
1,3787,70520,1079.07,completed,online
1,30144,70535,1994.27,completed,online
2043,27409,75591,830.92,completed,online
3380,38793,76568,743.38,completed,online
167,41692,77846,806.6,failed,online
2468,525,78667,76.53,completed,online
3037,6526,80511,285.81,completed,online
4446,42647,83873,1325.99,failed,online
1,33302,86825,1266.19,completed,online
1,38763,88269,1915.67,failed,online
3757,16374,91844,789.41,completed,online
578,14724,92812,348.1,failed,online
3774,13541,97600,1736.71,failed,online
3155,22401,97671,544.3,failed,online
2546,31049,98975,1892.92,failed,online
2334,24387,99328,14.05,failed,online
2001,21284,100338,999.91,completed,online
239,26888,100501,1736.23,completed,online
1,22882,101788,1213.08,failed,online
1067,35647,102628,97.05,failed,online
1171,37465,103460,1669.85,completed,online
1,29731,105813,556.24,completed,online
3326,37923,106887,547.12,failed,online
78,29025,108120,1650.37,failed,online
3274,9733,108863,944.72,completed,online
1,26078,114413,1833.7,completed,online
1552,33522,115218,109.43,failed,online
3133,34597,120959,233.68,failed,online
4118,17864,122899,1342.85,completed,online
610,31123,122976,1053.06,failed,online
1,5489,124046,1114.22,completed,online
2755,36254,124140,1985.62,failed,online
1245,5173,125123,362.1,failed,online
1,27387,126343,1249.18,completed,online
2198,21148,131152,1504.22,completed,online
1623,40593,134883,1941.68,failed,online
4782,9979,137220,728.21,failed,online
1934,44308,140964,1070.31,completed,online
1,21298,141155,40.09,completed,online
1986,19447,141763,143.45,completed,online
759,38918,142744,1933.34,completed,online
1708,31940,142835,39.03,failed,online
1,32257,144491,523.43,failed,online
2928,44985,144933,310.41,failed,online
1,19895,145961,580.17,completed,online
1686,24821,148477,1730.66,completed,online
4848,46638,148790,1091.7,completed,online
