product_id,customer_id,transaction_id,amount,status,channel
3246,6208,1676,566.82,completed,online
523,23588,5118,962.63,completed,online
955,37231,8380,167.65,failed,online
1,12977,9377,303.69,failed,online
4468,21960,11668,1926.79,completed,online
250,29239,12047,1889.55,failed,online
2176,41122,20208,1687.54,completed,online
3855,38654,20640,1077.82,completed,online
4795,11907,20997,1249.74,completed,online
4698,18089,21378,1745.41,failed,online
852,27517,22722,945.12,completed,online
4491,9739,22886,1009.34,completed,online
1,5379,24023,121.87,failed,online
1,198,26826,393.79,completed,online
1505,18916,29018,1212.58,failed,online
2877,47062,29689,498.92,completed,online
1198,26976,30403,1486.91,completed,online
3332,2079,30964,1655.95,failed,online
1284,49079,32032,193.38,completed,online
1281,31008,32156,1604.84,failed,online
1,44334,32162,125.54,completed,online
4411,32340,35971,837.29,failed,online
3324,7415,38075,5125.056158792052,failed,online
3766,6963,38711,1302.0,failed,online
1443,18857,39666,792.54,completed,online
1,14774,39669,1881.8,failed,online
2299,43663,48047,1871.34,failed,online
4659,17707,48898,319.52,completed,online
1696,22049,48968,284.31,failed,online
4353,32175,52733,1583.13,failed,online
4730,13890,52971,465.04,failed,online
2327,11753,55087,1822.26,completed,online
591,1513,57352,1409.5,completed,online
1,43258,57736,582.57,failed,online
237,38098,58373,690.4,failed,online
495,23333,59568,634.09,completed,online
4909,40592,61430,863.77,failed,online
4112,31202,67520,503.5,failed,online
343,38578,69330,1588.09,failed,UNKNOWN
2155,26458,70806,1466.92,completed,UNKNOWN
1337,40754,71166,90.49,completed,online
1668,33568,71900,1030.16,failed,online
2861,42256,74327,1905.74,failed,online
1,20337,74822,567.26,failed,online
1257,6712,77956,1567.53,completed,online
2170,25300,78894,322.88,failed,online
1,45383,79009,1889.79,completed,online
1981,4341,80743,1449.71,failed,online
2006,37549,80749,526.71,failed,online
1802,28800,80882,1735.07,completed,online
3844,23452,81545,1447.69,failed,online
4860,37505,83744,349.65,failed,online
745,5044,83984,909.48,failed,online
2120,21839,84687,1746.54,failed,online
949,28766,85130,1459.61,completed,online
1,46344,86293,968.33,failed,online
4986,21563,86537,1570.55,failed,online
4943,43231,89930,241.79,failed,online
3885,47897,96938,1974.95,failed,online
1772,28047,98108,1440.23,completed,online
1,44826,99336,544.91,failed,online
1232,37886,99936,1873.19,failed,online
1932,47917,101920,926.55,failed,online
2522,31536,109956,1959.69,completed,online
4461,13404,112239,1834.37,failed,online
4471,21972,113504,7435.871723986631,completed,online
2818,16425,114146,1113.86,completed,online
4794,4216,115512,897.7,completed,online
389,30974,116832,168.08,failed,online
892,11710,117679,1234.35,completed,online
1,9320,118142,374.62,failed,online
1652,10222,118928,107.77,completed,online
1,40182,121319,1197.59,failed,online
846,42877,123116,11.82,failed,online
1744,11395,125278,1675.18,completed,online
3242,45834,126066,1436.31,completed,online
4870,44688,127525,1590.17,failed,online
2487,12192,130451,1377.8,completed,online
1719,47999,131294,309.45,failed,online
1640,40469,133562,1710.26,failed,online
4728,10466,133805,16.7,completed,online
1646,25043,134944,1345.47,failed,online
4420,25923,137789,723.68,failed,online
1186,1369,141042,1277.81,completed,online
1449,42172,141236,1151.82,completed,online
