product_id,customer_id,transaction_id,amount,status,channel
1005,35242,293,476.62,failed,online
4942,12999,3995,1541.66,completed,online
1002,7879,4525,869.88,failed,online
1613,25614,8120,199.84,completed,online
1589,21961,11118,799.2,failed,online
4951,30610,12623,709.69,completed,online
2216,3465,13121,985.14,completed,online
1452,23959,14093,1362.94,failed,online
2295,48508,16802,917.67,completed,online
3949,27686,18542,30.55,completed,online
1090,182,20991,915.55,completed,online
14,18670,22919,80.45,failed,online
1,43144,23114,321.73,completed,online
918,27729,23304,1012.79,completed,online
3544,18972,24049,396.91,failed,online
2037,28213,25598,574.98,completed,online
4272,41709,25758,1143.26,failed,online
1032,3574,31114,316.92,failed,online
569,2158,32824,855.09,failed,online
4420,23548,33839,991.03,completed,online
1143,13237,35193,337.78,failed,online
1646,38016,39298,256.53,completed,online
1357,24208,39738,1176.29,failed,online
4898,44573,44057,451.49,completed,online
2202,7915,47565,614.19,failed,online
1,22941,47802,1175.42,failed,online
1334,32146,48420,1353.0,failed,online
4856,14933,48521,1853.96,completed,online
967,38051,50139,1427.96,completed,online
2759,6729,52738,695.82,failed,online
1,25748,57160,854.85,completed,online
1,36331,58205,181.77,failed,UNKNOWN
1783,23635,58508,158.33,completed,online
3953,40001,61208,1037.57,completed,online
1312,2136,63408,695.69,failed,online
170,4947,68165,150.6,failed,online
3186,17791,74149,896.41,failed,online
517,48127,76738,613.94,completed,online
1,30030,78284,135.66,failed,online
4453,43943,79831,1552.87,completed,online
1,46231,80577,1884.12,completed,online
4892,9049,81435,870.06,completed,online
1,21850,81859,311.97,failed,online
2622,26479,82183,1519.2,failed,online
633,25975,86431,749.09,completed,online
3555,24581,88245,856.61,failed,online
1,32605,92992,1939.74,failed,online
3906,43948,93625,483.88,failed,online
4838,43957,98681,1558.62,completed,online
1,8763,100305,836.99,completed,online
2357,21340,101117,196.58,failed,online
2955,16044,103298,1323.95,completed,online
3637,27379,103937,1723.48,failed,online
434,9668,104451,758.3,completed,online
1420,25520,105125,1080.88,completed,online
4541,24100,109438,142.51,failed,online
1,17846,111161,701.64,failed,online
4063,8876,112147,1741.93,completed,online
3292,46757,113112,474.43,failed,online
157,15253,113258,247.55,failed,online
4066,886,114848,1440.49,completed,online
191,6178,115168,1817.52,failed,online
1036,25413,115189,1855.14,completed,online
3775,13169,117817,591.5,completed,online
3911,44329,118908,1772.33,completed,online
1,14136,119880,243.48,completed,online
2141,5708,120171,1941.62,completed,online
3818,25843,121934,1347.65,failed,online
1,28945,122600,536.09,failed,online
918,18683,123779,89.13,failed,online
1052,15403,124310,672.32,completed,online
3626,7200,127305,1099.74,completed,online
4815,16293,129963,1944.78,completed,online
823,2964,130142,89.37,failed,online
1,2991,131149,1822.56,failed,online
1,18955,132231,1152.52,completed,online
3833,15259,132544,1247.41,completed,online
1199,6977,133685,363.5,failed,online
4076,204,133717,977.98,failed,online
2837,25004,134616,1933.37,failed,online
1,28566,137034,521.93,failed,online
1475,1101,137163,1804.59,failed,online
393,41952,139951,1450.87,failed,online
4010,39758,140134,1806.68,completed,online
1,11381,141337,1783.6,completed,online
1246,6580,143137,1767.29,completed,online
1,1101,144566,1882.46,completed,online
1154,31167,146857,783.71,completed,online
