customer_id,product_id,amount,transaction_timestamp
22547,398,3142.86,2026-01-01 00:23:01
2157,4643,1759.42,2026-01-01 01:04:53
46864,4727,1377.51,2026-01-01 09:04:48
9848,3344,290.36,2026-01-01 18:49:02
1152,2665,3686.22,2026-01-01 15:33:42
39482,287,2843.87,2026-01-01 00:43:33
18806,3368,678.98,2026-01-01 03:28:40
23751,1734,4363.77,2026-01-01 00:40:55
2664,4220,938.32,2026-01-01 13:38:03
41732,2515,858.95,2026-01-01 02:56:28
15366,2400,4524.07,2026-01-01 20:26:26
28890,2345,3876.57,2026-01-01 03:13:39
14031,740,805.28,2026-01-01 12:56:30
2868,537,4154.6,2026-01-02 03:11:55
1358,3068,4865.11,2026-01-01 09:47:49
6311,3449,3732.81,2026-01-01 01:08:25
10798,2262,1619.65,2026-01-01 14:40:52
464,2427,252.09,2026-01-01 21:02:10
4433,2655,1211.99,2026-01-01 14:53:55
27511,3577,3913.93,2026-01-01 17:42:57
29396,4665,1907.47,2026-01-01 16:18:40
3204,3263,226.01,2026-01-01 21:36:24
32362,3315,4826.85,2026-01-02 03:01:47
15017,221,201.97,2026-01-01 12:15:02
17177,3630,1839.53,2026-01-01 17:23:16
45809,1545,4628.3,2026-01-01 11:17:34
47261,4271,4394.48,2026-01-01 23:31:54
3389,4233,2229.92,2026-01-01 12:53:53
46685,626,3937.37,2026-01-02 01:38:14
11654,4522,3514.64,2026-01-01 19:50:40
33836,1003,39.31,2026-01-01 17:44:18
42513,4679,3687.81,2026-01-01 06:05:00
25178,4906,4318.58,2026-01-01 15:09:29
37655,4387,3113.04,2026-01-01 05:30:20
18628,641,1707.0,2026-01-01 17:54:02
17280,4531,948.32,2026-01-01 20:35:48
4076,2427,1797.56,2026-01-01 09:48:04
24938,147,4929.02,2026-01-01 03:45:30
4823,3568,2451.5,2026-01-01 19:04:37
4471,4302,1819.37,2026-01-01 03:29:01
2063,1457,4998.64,2026-01-02 00:28:29
25220,4137,1867.89,2026-01-01 21:52:43
12166,4361,1172.89,2026-01-01 16:51:33
983,974,4834.45,2026-01-01 06:48:00
16432,3088,45.86,2026-01-01 18:57:11
43654,3768,1063.3,2026-01-01 19:57:43
17969,2989,3872.16,2026-01-01 04:42:02
42245,558,1844.4,2026-01-01 03:59:34
47183,4925,2084.8,2026-01-01 08:39:52
15385,3915,730.05,2026-01-02 01:08:36
43133,4234,2017.03,2026-01-01 11:13:25
5079,4760,1918.71,2026-01-02 01:52:48
8638,587,4647.32,2026-01-01 15:42:36
36459,129,2462.51,2026-01-01 15:16:09
36188,18,4657.01,2026-01-01 01:42:06
29546,2911,4337.29,2026-01-02 03:40:34
22423,3930,1459.02,2026-01-01 20:44:38
5302,4197,3689.95,2026-01-02 01:57:53
12330,85,3345.74,2026-01-01 16:57:18
2257,4792,1635.82,2026-01-02 01:01:27
13140,1478,3362.13,2026-01-01 09:22:24
3103,2691,4055.25,2026-01-01 01:36:32
7894,3874,4725.17,2026-01-01 01:48:45
37950,2604,2349.2,2026-01-01 02:08:24
1230,4070,2765.0,2026-01-01 16:31:42
15249,4241,1197.89,2026-01-01 11:44:41
49498,4235,3833.78,2026-01-01 05:59:38
13250,4545,1556.9,2026-01-01 13:10:18
7500,1248,195.53,2026-01-01 03:37:38
17148,2095,2421.83,2026-01-01 15:17:31
11754,3780,3795.51,2026-01-02 00:49:16
542,1797,4561.26,2026-01-01 03:08:42
6974,2744,1393.73,2026-01-01 18:18:54
11136,4034,4240.62,2026-01-01 10:02:11
2715,3090,1072.32,2026-01-02 02:27:35
35004,3481,4314.07,2026-01-01 00:43:24
21048,798,3229.2,2026-01-01 18:17:21
7707,1862,684.64,2026-01-02 01:16:13
6211,767,1108.88,2026-01-01 18:31:53
2125,475,2243.42,2026-01-01 03:57:43
31337,206,1746.56,2026-01-01 08:35:13
34472,2886,4961.97,2026-01-02 03:35:16
33727,3614,3447.57,2026-01-01 12:29:31
19751,2956,3722.76,2026-01-01 14:23:42
37115,1754,3640.2,2026-01-02 02:12:09
17429,1087,2482.99,2026-01-01 23:13:11
17365,4880,1746.33,2026-01-01 01:53:47
14889,1421,3650.53,2026-01-01 08:34:33
44194,814,1074.59,2026-01-02 02:15:54
36544,2218,522.3,2026-01-01 05:52:39
37242,1473,1733.84,2026-01-01 12:58:53
24495,2869,2290.35,2026-01-01 09:32:04
46761,3849,2672.16,2026-01-01 23:31:14
34092,3103,1399.62,2026-01-01 18:31:18
15196,2932,1501.98,2026-01-01 14:09:40
46262,1184,432.0,2026-01-01 20:14:35
14907,4621,1079.65,2026-01-01 12:27:03
7925,2195,4901.1,2026-01-02 03:00:48
19479,1934,1646.35,2026-01-01 10:50:16
1290,1773,3374.11,2026-01-01 14:36:34
20979,221,1189.32,2026-01-02 02:20:52
23630,2822,2400.43,2026-01-02 02:34:31
7449,2985,1335.26,2026-01-01 14:33:21
42417,4748,1245.97,2026-01-01 23:38:31
14185,2934,2712.21,2026-01-01 06:59:55
19293,2927,4090.03,2026-01-01 09:02:12
7952,471,2934.0,2026-01-02 01:41:11
43030,1775,695.89,2026-01-01 02:26:55
13509,2835,3872.39,2026-01-01 13:25:18
32247,1074,1390.16,2026-01-01 10:56:54
15015,1933,22.68,2026-01-02 02:14:35
39905,4378,2213.31,2026-01-01 17:12:58
37219,3398,340.15,2026-01-02 02:37:34
11930,2974,2942.6,2026-01-01 16:05:02
1899,1430,1225.61,2026-01-02 00:43:38
30459,2113,1479.56,2026-01-01 08:22:30
10274,4649,2493.41,2026-01-01 10:42:07
24987,242,1823.13,2026-01-02 02:52:36
27805,4957,1005.99,2026-01-01 19:03:06
49944,427,694.0,2026-01-01 16:00:57
28768,1322,2777.12,2026-01-01 02:40:07
24971,402,1777.19,2026-01-01 10:01:46
43579,2816,1732.51,2026-01-01 03:36:15
31376,3723,4810.61,2026-01-01 09:24:27
17916,2817,497.67,2026-01-01 20:15:43
31486,177,1897.55,2026-01-01 10:56:06
41351,323,2206.21,2026-01-01 17:53:40
47239,3040,1701.04,2026-01-01 03:40:36
27007,2388,4022.76,2026-01-01 14:28:43
44324,1475,926.03,2026-01-01 14:49:09
10585,1834,471.39,2026-01-02 00:56:13
49270,637,4376.07,2026-01-01 12:17:56
33030,108,4107.78,2026-01-01 17:23:12
20286,3375,1551.89,2026-01-01 08:49:46
17190,3450,2373.48,2026-01-01 06:52:42
44493,3405,4657.65,2026-01-02 03:12:42
15713,2982,4332.1,2026-01-01 04:47:49
25788,2770,585.8,2026-01-01 19:33:00
5079,1647,1287.35,2026-01-02 02:15:50
22464,231,1949.13,2026-01-01 00:24:52
49380,1189,1533.14,2026-01-01 14:26:08
8901,4092,698.16,2026-01-01 21:13:42
2865,2733,1639.47,2026-01-02 01:00:02
13858,2932,3263.7,2026-01-01 19:20:47
14790,2217,3848.02,2026-01-01 22:14:32
22232,1164,2296.58,2026-01-01 15:56:59
37343,1005,1417.31,2026-01-01 07:08:49
30451,2749,2888.95,2026-01-02 03:09:12
40063,3564,168.4,2026-01-02 01:46:47
44370,4195,1544.52,2026-01-01 10:17:08
8181,372,2037.73,2026-01-01 13:03:56
2561,3643,4203.18,2026-01-01 11:17:31
23607,2573,4092.37,2026-01-01 23:26:09
2266,155,580.36,2026-01-01 07:42:30
11060,509,3484.84,2026-01-01 11:08:11
20888,1899,2307.2,2026-01-01 11:40:00
7519,3068,4594.79,2026-01-01 22:32:20
26316,2755,794.02,2026-01-02 03:22:20
18252,1117,4589.9,2026-01-02 03:38:45
48221,3922,4240.8,2026-01-01 18:30:04
34676,3969,546.34,2026-01-01 15:53:34
6940,2965,3565.54,2026-01-01 14:07:30
34617,2427,3343.53,2026-01-01 18:23:07
34539,1170,1413.22,2026-01-02 02:37:05
2584,1307,3814.66,2026-01-01 10:42:11
10087,3013,4929.44,2026-01-01 17:19:00
17904,4468,4539.58,2026-01-01 01:52:49
37126,3690,930.53,2026-01-01 19:09:05
27122,692,2298.37,2026-01-02 00:32:01
26596,4425,542.59,2026-01-01 03:51:30
42901,1461,1119.51,2026-01-01 20:18:20
41897,861,4257.47,2026-01-01 17:29:00
6161,4052,3655.7,2026-01-01 10:11:34
23712,3173,4524.39,2026-01-02 00:03:41
15841,4164,1488.29,2026-01-01 14:24:20
27548,2731,1572.62,2026-01-01 02:50:52
31024,3009,3761.9,2026-01-01 00:24:54
38274,2379,4212.02,2026-01-01 01:57:45
38951,503,4996.13,2026-01-01 14:30:55
1999,865,501.13,2026-01-01 18:03:12
37628,1520,3588.65,2026-01-01 19:45:43
18418,4350,4119.94,2026-01-01 17:45:26
4558,3684,4814.39,2026-01-01 00:02:58
24211,3449,3572.73,2026-01-01 18:05:35
22449,1275,4067.88,2026-01-01 07:14:09
22556,517,3629.58,2026-01-01 05:55:01
28581,375,2405.32,2026-01-02 03:16:10
25022,625,1061.5,2026-01-01 06:14:02
49893,1291,1651.77,2026-01-01 13:54:45
46385,4216,4652.1,2026-01-01 00:16:59
7228,3328,400.87,2026-01-01 06:53:30
20689,664,695.15,2026-01-01 12:04:14
32875,1198,3910.81,2026-01-02 02:44:58
8884,1490,1498.39,2026-01-01 14:41:49
25202,3619,1712.45,2026-01-01 02:16:00
6182,3029,180.2,2026-01-01 03:11:01
32672,1257,1900.06,2026-01-01 12:47:26
4392,2949,1362.1,2026-01-01 20:59:49
46444,3876,4627.19,2026-01-01 22:24:50
42093,3715,315.33,2026-01-01 13:35:42
32433,4188,4985.21,2026-01-01 08:32:08
21594,3633,483.01,2026-01-02 01:05:15
10979,1186,3710.88,2026-01-01 06:27:17
8123,327,4686.31,2026-01-01 05:02:10
47009,4038,2784.94,2026-01-01 21:49:03
30841,426,525.44,2026-01-01 04:03:07
47824,2943,346.22,2026-01-01 07:07:45
35131,125,4914.29,2026-01-01 23:35:13
27043,42,966.04,2026-01-01 04:18:45
5508,4503,233.17,2026-01-01 09:38:40
47865,4255,3600.53,2026-01-01 10:39:08
16689,228,2331.24,2026-01-01 13:17:08
3228,1774,1642.45,2026-01-01 12:42:52
19843,3417,4078.4,2026-01-01 23:29:25
20494,2648,2786.97,2026-01-01 20:27:28
35640,2787,4772.07,2026-01-01 18:53:26
1066,2267,783.33,2026-01-01 14:23:46
10828,4179,2816.59,2026-01-01 00:27:03
27101,859,2341.32,2026-01-02 02:53:37
16183,4196,1199.18,2026-01-02 01:06:43
43675,1766,1089.11,2026-01-01 02:10:25
16098,3345,2533.23,2026-01-01 16:21:11
41922,2958,3820.67,2026-01-01 12:10:48
44453,3394,1200.75,2026-01-01 17:08:16
6682,1325,3388.35,2026-01-01 20:27:28
43002,4886,3373.66,2026-01-01 11:17:02
18407,1016,1152.45,2026-01-01 09:47:07
35754,403,2330.49,2026-01-01 00:29:10
6359,4185,3045.27,2026-01-01 18:12:06
5301,2415,1272.17,2026-01-01 12:35:40
10222,4921,4629.58,2026-01-01 14:56:14
20787,695,1974.07,2026-01-01 00:25:09
22950,353,1230.09,2026-01-01 18:56:58
8043,135,4031.41,2026-01-02 01:32:33
10472,774,718.06,2026-01-01 15:46:19
26799,1187,1307.01,2026-01-01 02:32:38
16634,2883,1972.5,2026-01-01 15:51:56
41099,771,4235.2,2026-01-01 04:36:18
9953,4576,3894.71,2026-01-01 09:29:51
33266,4254,2917.83,2026-01-01 23:41:24
16493,1427,3655.32,2026-01-01 07:14:58
31494,3587,274.27,2026-01-01 18:49:09
21801,4211,641.75,2026-01-02 02:34:08
33492,61,4084.21,2026-01-01 08:40:31
6847,4684,4425.86,2026-01-01 18:28:21
13488,1191,1204.66,2026-01-01 09:52:39
24396,3338,240.89,2026-01-02 01:05:49
12957,1955,278.62,2026-01-02 03:41:39
38381,62,828.48,2026-01-01 16:55:59
17541,4110,2101.7,2026-01-01 00:39:20
49639,3266,1275.96,2026-01-01 17:41:00
45891,3857,2339.84,2026-01-01 11:08:23
40551,577,1383.06,2026-01-01 13:33:10
24270,4338,1856.51,2026-01-01 07:51:08
19295,2388,1999.51,2026-01-01 22:54:55
40410,291,2203.27,2026-01-01 02:29:58
28223,3709,3742.78,2026-01-01 05:20:00
5433,4129,4664.68,2026-01-01 12:09:16
24711,1775,3367.58,2026-01-01 19:13:59
19350,3772,3663.8,2026-01-02 03:14:40
9281,1896,3746.82,2026-01-02 00:59:39
23650,4821,2037.55,2026-01-02 00:56:39
42427,3997,4948.55,2026-01-01 14:15:05
33721,1083,2180.87,2026-01-02 03:45:36
29868,477,1594.88,2026-01-01 17:54:43
32564,4779,152.71,2026-01-01 16:59:56
40596,553,2289.47,2026-01-01 05:26:15
23317,2451,2260.41,2026-01-01 15:19:05
26210,1585,961.77,2026-01-01 18:47:28
8905,3278,1407.87,2026-01-01 11:50:02
3157,1372,357.32,2026-01-01 09:37:05
34989,2923,798.78,2026-01-01 22:57:32
19164,2951,1829.3,2026-01-01 20:52:31
2673,430,1122.8,2026-01-01 15:12:23
17720,422,2984.96,2026-01-01 09:16:59
27033,3299,3330.13,2026-01-01 18:01:50
41432,2977,3640.37,2026-01-01 16:21:56
20582,4732,4845.95,2026-01-01 21:17:05
3140,1398,3959.64,2026-01-01 06:57:15
23570,3460,4437.9,2026-01-01 08:01:43
4599,376,989.85,2026-01-01 18:35:24
8504,808,863.92,2026-01-01 00:46:19
25453,2780,3732.19,2026-01-01 21:33:03
456,4969,2140.25,2026-01-01 14:46:42
28373,4684,1825.14,2026-01-01 07:43:39
5342,3084,2584.78,2026-01-01 07:56:28
38697,287,2169.63,2026-01-02 02:26:16
2190,1733,3374.77,2026-01-01 03:21:39
7034,2706,873.84,2026-01-01 19:04:50
24895,1549,1000.35,2026-01-01 21:25:31
23443,4946,2993.68,2026-01-02 00:18:41
25436,3151,769.1,2026-01-01 03:34:07
35987,848,1448.38,2026-01-01 05:07:19
5351,1278,999.53,2026-01-01 16:22:20
381,1235,3919.91,2026-01-01 08:09:41
18530,3354,1872.42,2026-01-01 16:53:55
7356,148,2036.76,2026-01-01 07:23:12
23597,2925,64.11,2026-01-01 16:53:45
2923,4872,2030.65,2026-01-01 20:07:36
541,3029,188.29,2026-01-02 02:15:57
13520,2010,2995.5,2026-01-01 04:02:24
1620,1405,3144.09,2026-01-01 17:04:18
24365,3281,3052.41,2026-01-01 03:47:18
48835,2438,2036.92,2026-01-01 06:20:20
20676,1523,2239.21,2026-01-01 22:09:54
5912,2429,919.09,2026-01-02 00:30:15
15048,2556,4319.12,2026-01-01 19:13:39
43019,2061,2877.41,2026-01-02 03:34:36
29532,3919,1990.11,2026-01-01 16:20:18
49747,16,2811.72,2026-01-01 07:10:55
24415,728,657.13,2026-01-01 07:54:59
13398,2573,1831.22,2026-01-02 01:06:44
15610,635,520.91,2026-01-02 01:03:58
7780,1891,2742.37,2026-01-01 01:40:51
14921,813,4676.58,2026-01-01 07:42:00
24963,2314,4771.66,2026-01-01 18:23:55
15211,3213,4107.77,2026-01-01 04:58:19
31922,1569,4297.59,2026-01-01 02:51:53
21737,389,4587.68,2026-01-01 11:14:16
49511,4173,2508.52,2026-01-01 17:17:44
7846,4421,3824.94,2026-01-01 21:00:40
1035,3335,119.57,2026-01-01 14:48:28
47789,3796,1839.66,2026-01-01 07:15:23
46564,2385,4759.05,2026-01-01 20:17:51
2581,108,4963.83,2026-01-01 21:05:41
41949,2188,3797.13,2026-01-01 05:47:24
43324,2150,2920.58,2026-01-01 13:31:21
22202,2307,3505.92,2026-01-01 14:24:04
35780,3680,3487.58,2026-01-01 11:04:36
13606,3016,1525.72,2026-01-01 23:20:59
293,2730,3230.52,2026-01-01 17:21:50
10165,605,1483.51,2026-01-01 15:09:02
1328,3221,1262.69,2026-01-02 00:27:25
21463,2176,4551.7,2026-01-01 12:11:40
36527,3434,4481.98,2026-01-01 06:45:35
17203,2338,4354.4,2026-01-01 00:54:37
6785,506,707.99,2026-01-01 12:56:32
14885,2443,1205.23,2026-01-02 02:52:08
37743,1483,1455.61,2026-01-01 22:30:11
35000,3644,4752.54,2026-01-01 23:09:40
7349,3131,3465.0,2026-01-01 20:29:40
47713,991,2316.17,2026-01-01 12:06:51
49224,3127,4372.15,2026-01-01 07:24:10
32461,4871,1662.29,2026-01-02 03:10:01
248,1288,648.52,2026-01-01 12:05:18
21365,1848,1884.46,2026-01-01 22:46:15
32494,252,137.57,2026-01-01 06:25:02
40656,1228,102.73,2026-01-01 14:06:35
33472,351,3746.58,2026-01-01 20:38:33
47354,2965,748.69,2026-01-01 21:05:57
38972,2620,1628.42,2026-01-01 15:42:00
46490,57,3808.6,2026-01-01 11:38:51
43111,2049,2881.05,2026-01-01 15:17:45
