product_id,customer_id,transaction_id,amount,status,channel
4889,7793,2107,79.33,completed,online
2732,1745,11222,320.83,completed,online
2872,36390,11377,1911.28,completed,online
3144,21949,12153,225.99,failed,online
3666,41373,14764,588.46,completed,online
4759,25418,19899,1045.08,completed,online
583,29458,21039,1469.3,failed,online
1,5426,24392,459.69,completed,online
1257,4209,24768,113.05,failed,online
333,43490,25438,743.39,completed,online
1,4463,29332,64.95,completed,online
1,27482,31271,1656.93,completed,online
1,33215,33115,1248.1,failed,online
1041,10028,33395,64.5,completed,online
552,1196,38018,83.15,failed,online
1120,12944,39869,1065.42,failed,online
1851,11264,40094,311.55,completed,online
2218,41995,43130,503.43,completed,online
3378,18740,46755,33.17,failed,online
170,43563,47033,238.19,completed,online
1780,38000,47880,1595.0,failed,online
1,44571,52805,983.51,completed,online
3314,19029,55431,1371.53,failed,online
3214,40703,55583,1699.15,completed,online
1,45969,63328,691.08,completed,online
1912,3124,64173,869.58,failed,online
4873,42990,64797,1665.26,failed,online
1,47092,66008,1352.89,failed,online
1,37374,66294,339.09,failed,online
1823,13141,68042,1197.79,failed,online
1,12251,70298,811.89,failed,online
250,43024,70391,572.73,completed,online
2681,15187,70875,1624.32,completed,online
686,2914,70970,38.79,completed,online
4411,27269,73963,1825.34,failed,online
3487,14133,81910,545.12,failed,online
2808,9212,86524,398.15,completed,online
1233,42625,87050,1704.87,completed,online
4793,10075,87594,905.55,completed,online
2771,20035,90165,1526.9,completed,online
116,333,91756,449.6,completed,online
838,5572,93735,651.22,failed,online
4643,23006,95223,1525.74,failed,online
4017,23692,95767,1255.48,completed,online
2402,7790,96396,1263.32,failed,online
4870,35812,99398,756.39,completed,online
708,24130,99847,1666.03,failed,online
4835,40216,104628,15.54,completed,UNKNOWN
4945,7478,106459,1142.09,completed,online
1,24015,106704,1658.37,failed,online
1601,27167,111655,451.47,failed,online
1650,1921,112890,1895.99,failed,online
2220,44806,113858,1545.54,failed,online
1,40671,116559,1186.76,failed,online
3884,41682,118239,680.92,failed,online
3644,23466,118326,1429.8,failed,online
2651,34543,120654,123.45,failed,online
1,1072,126305,1271.7,failed,online
1,29074,129378,98.78,failed,online
4409,31719,129562,267.11,failed,online
1,47593,129876,1950.89,failed,online
2272,49510,131452,687.38,completed,online
83,14076,131560,923.44,completed,online
1,28303,133749,1192.82,completed,online
1,19657,134766,1258.94,failed,online
777,9866,135807,343.82,completed,online
130,27656,141707,959.22,failed,online
3281,30419,142453,249.92,completed,online
4043,3675,146109,407.95,failed,online
1,37908,146867,1825.79,completed,online
3361,17786,146920,760.02,failed,online
