product_id,customer_id,transaction_id,amount,status,channel
3098,4289,3341,652.61,completed,online
169,21472,4136,1005.56,completed,online
2479,44154,7231,1413.94,completed,online
396,29900,7465,1000.62,failed,online
3010,42895,7957,1996.12,failed,online
269,49741,8135,1836.09,completed,online
2923,27745,10171,163.54,completed,online
4364,44432,13199,562.89,failed,online
4046,43344,14355,1988.56,completed,online
2147,31922,14475,1304.83,failed,online
1013,20915,14786,1298.46,failed,online
2743,17525,17934,1734.55,failed,online
2814,302,21061,1730.88,failed,online
2554,38455,24649,845.16,failed,online
4482,31751,26680,519.74,completed,UNKNOWN
51,48851,31568,1695.41,completed,UNKNOWN
3126,14647,32942,114.83,completed,online
1072,31315,33267,885.35,completed,online
644,11366,34775,1103.6,failed,online
4020,12354,35177,786.15,completed,online
1,15721,37053,617.51,completed,online
529,14238,40323,1427.29,completed,online
3459,29924,41432,299.54,completed,online
872,17639,46219,931.89,failed,online
1,38769,46260,1471.66,failed,online
1,1361,46294,1152.14,completed,online
2430,22313,47192,522.8,failed,online
1,9033,47348,1112.82,failed,online
1778,8370,54974,912.7,completed,online
1980,31117,55352,31.17,completed,online
4124,42886,56467,357.84,completed,online
4215,41689,57596,171.86,completed,online
2990,40408,59280,996.21,completed,online
845,36329,60863,1316.08,failed,online
2025,23785,61691,1050.28,completed,online
3480,26306,61714,821.32,failed,online
2710,47400,64624,804.21,failed,online
1055,26260,65476,389.99,failed,online
3902,17474,67021,1939.73,failed,online
3511,20672,67661,137.73,failed,online
2962,4998,68394,673.79,completed,online
4762,13425,68828,1944.9,failed,online
1,16345,70841,249.04,completed,online
2554,14458,71526,670.24,completed,online
3724,29229,72832,51.86,failed,online
2616,8319,73557,1397.76,failed,online
3116,19532,74533,1107.99,completed,online
3727,6128,74905,370.81,completed,online
4320,46576,75202,1505.01,failed,online
3152,25049,81957,1365.71,failed,online
417,25749,87110,838.36,completed,online
1,3770,88078,1597.95,completed,online
3947,16193,91832,874.48,completed,online
1386,5391,95066,1173.07,completed,UNKNOWN
706,23792,95508,804.09,failed,online
3613,23368,97908,1785.67,failed,online
54,44045,99146,351.15,completed,online
530,12031,99433,1978.24,failed,online
1,8216,101983,670.68,completed,online
3279,42642,105107,823.75,completed,online
2374,45155,105296,1945.3,completed,online
2352,24571,110024,124.68,failed,online
1343,40115,110267,296.76,completed,UNKNOWN
1003,21714,110980,1776.63,completed,online
2797,29774,112516,1449.3,failed,online
3214,24248,113513,394.42,failed,online
820,29,117922,1488.78,failed,online
189,44172,118114,284.51,failed,online
295,8069,118622,1995.75,failed,online
2087,49732,119245,1780.96,failed,online
1,3005,120286,1321.43,failed,online
3313,29420,124274,790.49,completed,online
541,39572,127725,1929.82,completed,online
3162,16900,129406,369.27,completed,online
2688,2384,131960,1311.53,completed,online
3133,16206,133708,1999.47,completed,online
2670,37138,135296,1261.27,failed,online
1,16191,138163,240.2,completed,online
4818,11598,140643,1168.62,failed,online
4551,49652,144514,1918.28,failed,online
1,10047,145391,1262.23,completed,online
3260,38155,145957,965.51,completed,online
179,20133,146404,380.08,failed,online
4713,35440,147923,1059.21,completed,online
667,34780,149102,362.72,failed,online
1455,18723,149822,566.13,failed,online
