product_id,customer_id,transaction_id,amount,status,channel
4311,22454,730,1084.59,failed,online
1599,38133,4954,1163.31,failed,online
160,42770,6368,348.73,completed,online
1517,6280,8735,833.03,completed,online
1,48452,9252,593.03,failed,online
4442,34812,12517,1459.22,completed,online
1,37357,12779,983.69,failed,online
1,4017,13593,415.31,completed,online
1,38242,14653,1973.51,completed,online
4818,33475,18714,1369.64,failed,online
1,22172,21791,188.25,completed,online
461,5888,24034,447.17,failed,online
1821,41421,25481,1099.95,completed,online
1,32180,27691,822.64,failed,online
1348,22784,31971,969.6,failed,online
1976,28311,32081,522.52,completed,online
654,5121,33171,1410.17,failed,online
1101,28772,35465,425.35,completed,online
1371,40492,36133,1486.26,failed,online
1,24197,36609,1965.24,failed,online
1638,1269,38190,974.84,completed,online
916,10433,41160,1301.29,failed,online
1,9738,41553,1070.5,completed,online
1033,28691,43024,434.19,completed,online
2057,9262,44567,1687.57,completed,online
2154,16628,46737,1405.89,failed,online
1636,22126,48723,147.37,completed,online
3705,10163,49300,1479.8,completed,online
1,17727,51164,703.55,completed,online
1,31334,54193,16.37,completed,online
309,15236,58194,418.25,failed,online
2265,39645,60002,166.32,failed,online
4065,23012,66052,1685.79,failed,online
1,39270,70389,1773.12,failed,online
118,13419,71725,254.85,completed,online
4182,7964,72929,439.04,completed,online
1,28432,73222,614.46,completed,online
4345,42783,74270,1281.01,failed,online
2120,43508,74763,1899.71,failed,online
1,38388,76866,985.53,completed,online
3683,25540,78641,1231.47,completed,online
1,39312,79869,419.36,completed,online
3083,33895,80769,1010.61,completed,online
4567,11614,82234,1348.34,failed,online
4600,33353,83038,116.16,completed,online
4561,41597,86858,900.34,completed,online
3710,28836,87938,159.14,completed,online
4155,4592,88654,538.02,completed,online
2332,31137,94418,476.13,failed,online
4609,16775,95837,1451.32,failed,online
3820,16762,99301,292.3,failed,online
1038,25516,100766,77.93,completed,online
789,49111,101321,826.56,completed,online
1810,40152,101369,890.22,completed,online
228,9746,101841,1149.22,failed,online
1994,2762,102732,1408.45,completed,online
1,6135,103802,1571.12,completed,online
1611,44052,104341,1572.13,completed,online
3221,646,106649,1751.38,failed,UNKNOWN
1,45906,108111,482.17,completed,online
372,28198,108687,1340.12,failed,online
1608,12954,117997,1535.02,failed,online
3203,21331,123859,1581.51,completed,online
1,17580,124476,1470.8,completed,online
3573,23297,125138,206.35,completed,online
4495,31276,128719,1798.47,completed,online
3144,31709,132617,668.28,completed,online
2635,46305,136056,1503.61,failed,online
3638,25104,137054,1309.64,completed,online
4152,20038,138385,1478.33,completed,online
1103,40747,139490,527.01,completed,online
2799,4870,141865,936.44,failed,online
3172,41386,142842,649.57,completed,online
1,48664,143073,654.01,completed,online
162,6576,143876,275.1,failed,online
545,34137,144050,447.62,failed,online
3428,27168,145275,1714.01,failed,online
