product_id,customer_id,transaction_id,amount,status,channel
1113,34743,1793,1237.89,completed,online
2444,30286,3257,793.31,failed,online
4982,11696,4226,1103.63,completed,online
4761,24060,4324,1174.98,completed,online
4458,33666,10036,38.58,failed,online
3040,48271,10351,1377.75,completed,online
4645,28150,11809,934.2,failed,online
2901,33425,12836,251.57,completed,online
1039,22847,15766,436.71,completed,online
3484,25058,17560,76.61,completed,online
2198,533,18593,1760.45,completed,online
140,10971,19687,1607.11,failed,online
4284,17339,19720,1780.05,failed,online
3913,23493,24338,1592.47,failed,online
447,44614,24775,1249.05,failed,online
1019,7059,27399,25.94,failed,online
1,25431,29790,1854.42,failed,online
1794,35555,34030,1849.71,failed,online
960,27207,35640,1736.21,failed,online
4501,45877,37505,231.11,failed,online
1,45668,38151,541.99,completed,online
4859,25594,39350,1655.4,completed,online
1,28165,39711,894.71,completed,online
390,12183,40529,1295.31,completed,online
1,5952,42379,366.62,failed,online
4104,20044,43923,635.45,completed,online
3574,10202,44356,1349.4,completed,online
2846,46758,44983,51.04,failed,online
1,36786,47070,1174.03,completed,UNKNOWN
241,33560,47278,470.18,completed,online
1,48813,47821,1743.99,failed,online
738,36261,49143,1840.85,completed,online
2618,9981,49700,1928.09,failed,online
2896,11984,52679,612.3,failed,online
4960,30650,53436,999.01,failed,online
3558,34787,55172,467.88,failed,online
1,17825,59447,1824.89,failed,online
631,19225,60150,1425.82,failed,online
1326,8888,60152,426.01,failed,online
1,16264,62036,589.7,failed,online
4796,20399,62969,380.94,completed,online
2528,49988,67848,1353.41,completed,online
1183,27654,70433,857.36,failed,online
1694,42395,71046,959.42,failed,online
4572,36612,72255,989.83,completed,online
1,26990,73810,1209.27,completed,online
1,40104,74362,1026.05,completed,online
1,43279,74583,1752.15,completed,online
4653,2003,78837,1571.76,completed,online
15,26354,79251,1054.08,completed,online
1,40207,81198,694.21,failed,online
3608,30843,85771,802.22,failed,online
2540,27724,93539,822.15,failed,online
1386,29697,94146,361.57,failed,online
172,42543,94340,1869.41,completed,online
4376,1413,100440,1774.93,completed,online
3367,28711,100927,1209.2,failed,online
2838,35824,102441,1251.2,completed,online
4466,8737,103130,203.9,failed,online
2655,15764,105285,1065.56,completed,online
2638,14053,115950,1135.02,completed,online
790,47594,116607,332.1,failed,online
4151,6592,116886,406.43,failed,online
4327,37661,118973,364.65,failed,online
289,14187,122576,1618.88,completed,online
2407,6671,124826,790.96,failed,online
1225,8979,124943,1812.51,failed,online
1,7597,125819,1934.07,failed,online
2722,36442,127281,753.06,failed,online
3343,749,132689,1541.81,completed,online
4606,39118,133091,1522.55,failed,online
1418,24548,138214,872.3,completed,online
2526,18342,138463,1489.49,failed,online
675,1243,140220,446.62,completed,online
2237,42487,141175,108.44,failed,online
2421,15548,142096,1740.09,completed,online
1,5231,143732,861.2,completed,online
4030,49656,144766,1000.77,completed,online
4840,38017,147346,936.73,completed,online
