product_id,customer_id,transaction_id,amount,status,channel
1177,45923,257,1425.33,completed,online
411,28969,2637,1440.66,completed,online
1242,18121,3967,1396.63,failed,online
1947,26851,4472,1411.09,failed,online
789,18105,5428,317.96,failed,online
1193,44941,5576,566.17,failed,online
4977,20689,6185,1947.29,failed,online
1,33436,7178,1589.36,failed,online
2941,9075,9625,556.0,completed,online
1,49072,10223,154.37,completed,online
3903,47770,10803,1559.53,completed,online
3906,47491,11036,1817.37,failed,online
4810,48366,14004,1441.5,completed,online
2776,1197,17103,1984.83,completed,online
1,31514,18289,1459.78,completed,online
3686,9604,21959,484.44,failed,online
4011,1342,23515,1540.85,completed,online
3013,23604,25851,1191.87,failed,online
3655,21616,30334,855.65,completed,online
1827,17245,36127,266.34,failed,online
625,42366,38252,969.52,failed,online
4875,20318,42561,1382.21,failed,online
4516,23854,42769,1828.1,failed,online
2047,10846,43686,473.87,completed,online
1,37848,46548,1382.61,completed,online
2747,18573,47224,1341.07,completed,UNKNOWN
1,44496,48699,1139.61,completed,online
1208,6529,56231,15.62,failed,online
2772,6283,56562,96.3,failed,online
3715,12597,56890,949.62,failed,online
868,18791,57035,505.96,failed,online
3547,10048,58475,1823.31,completed,online
3118,35516,58927,599.85,failed,online
1,45254,60144,969.2,completed,online
2109,18664,60301,1094.07,completed,online
4681,41805,61135,364.93,completed,online
2884,772,64665,625.15,failed,online
1,34728,68373,1778.98,completed,online
1,43893,73242,408.4,failed,online
4194,7831,74243,298.29,completed,online
1611,4263,74728,328.07,failed,online
1930,3180,77385,727.58,completed,online
2052,37022,78069,311.85,failed,online
1,18372,81365,231.68,failed,online
1441,35204,81758,408.83,failed,online
2155,18888,82912,1191.45,completed,online
4391,4305,86079,1278.41,failed,UNKNOWN
4641,38157,92444,1771.95,completed,online
3748,21430,92576,1407.03,failed,online
1470,3527,94810,42.2,completed,online
1331,48502,95664,850.16,completed,online
3642,3531,98117,1561.25,failed,online
3022,12633,100319,1744.71,failed,online
437,31023,103589,1215.18,failed,UNKNOWN
841,37764,103863,1473.28,completed,online
3995,36534,106950,928.09,completed,online
2290,16160,109337,1107.82,failed,online
1859,20455,109627,370.86,completed,online
56,49803,110336,258.54,completed,online
3034,2914,111529,1543.18,completed,online
1,4024,114428,546.16,completed,online
655,21402,115449,1265.41,completed,online
2209,12626,116000,1569.01,failed,online
3395,49361,116779,544.74,failed,online
1203,10341,118163,1120.64,failed,online
1896,30552,118626,545.81,failed,online
3701,39648,120065,176.67,failed,online
662,30169,121849,1160.14,completed,online
2597,36625,122159,792.14,completed,online
1,467,123175,1409.37,failed,online
1,7900,130447,1724.23,failed,online
4541,27463,137319,1512.79,failed,online
732,18005,138587,1291.89,failed,online
2385,17471,142540,322.24,completed,online
153,45802,145281,6025.203998532037,completed,online
