product_id,customer_id,transaction_id,amount,status,channel
291,39493,5402,1776.4,failed,online
834,18747,7864,1091.94,completed,online
1,33722,8567,1082.8,completed,UNKNOWN
2147,40718,10750,698.24,failed,online
4521,49005,12551,935.34,completed,online
928,43038,12930,1144.97,failed,online
3084,5352,13394,1040.83,failed,online
3292,26889,16877,1859.69,completed,online
1937,14780,16938,219.04,failed,online
2644,29404,17093,1327.23,failed,online
1,39530,17132,1221.68,completed,online
4561,21258,17364,1967.31,completed,online
2014,43246,20164,761.22,completed,online
1962,37101,26380,932.23,completed,online
3544,23868,34208,1854.8,completed,online
1,6698,38718,1696.34,failed,online
3104,32541,39737,1120.02,completed,online
1534,43361,40168,612.47,completed,online
1,21783,41804,1406.78,failed,online
854,12842,43037,167.56,completed,online
4915,32174,43929,1367.74,failed,online
4501,33281,44817,1384.26,completed,online
1,17085,45425,361.23,failed,online
3561,28031,46644,663.56,completed,online
2754,2094,47595,1445.0,completed,online
4611,9726,48912,400.04,completed,online
1,34204,49758,458.44,completed,online
1604,13360,50058,1592.47,failed,online
3150,8280,51309,1927.19,failed,online
4246,19577,52768,1980.99,failed,online
762,24010,54813,1964.12,failed,online
4767,46550,56535,1403.7,completed,online
1,47891,60246,9727.159958728214,failed,online
2590,45394,62861,496.11,failed,online
2328,9440,62964,249.62,completed,online
3578,16391,66196,1571.76,completed,online
4382,23129,67509,999.2,completed,online
380,3699,67546,267.53,failed,online
3134,10181,68238,1395.29,completed,online
3417,12754,70038,286.62,failed,online
1,35393,73126,948.35,failed,online
1,23314,76045,1612.99,completed,online
1057,28586,78442,1660.36,completed,UNKNOWN
2710,5312,82557,1984.53,failed,online
491,32862,85716,135.76,completed,online
4940,36204,87093,682.3,failed,online
1,11832,87926,1573.69,completed,online
725,47908,90746,1137.54,failed,online
409,16999,95064,1217.68,completed,online
1193,39023,95195,633.13,completed,online
3224,34276,95462,331.62,failed,online
630,24697,97625,1273.63,failed,online
1,39335,99659,8882.124898609962,completed,online
4992,39202,102271,1608.04,completed,online
1688,10617,105226,801.59,completed,online
1893,17337,110970,1552.76,failed,online
4360,13691,115935,1443.75,failed,online
1,15767,116229,1619.08,completed,online
3814,6540,116251,502.19,failed,online
4122,12448,117416,202.65,failed,online
2515,25215,117599,521.4,failed,online
3430,49958,118602,1825.33,failed,online
1,9276,120601,231.18,completed,online
586,46354,122210,1007.87,failed,online
3690,29463,122376,920.0,failed,online
4826,15186,124550,540.61,failed,online
4813,36368,128049,1832.49,completed,UNKNOWN
3357,32581,130032,631.37,completed,online
1,42047,133049,1527.84,failed,online
1,22556,133428,842.13,failed,online
2929,36937,134716,984.54,completed,online
1656,43445,135088,994.56,failed,online
1,40581,135221,1433.67,completed,online
1,6895,135487,6634.551696839706,completed,online
1,6938,139066,974.49,completed,online
3399,33267,139734,1957.24,completed,online
1,43809,143882,1033.11,completed,online
3579,19608,145771,584.27,failed,online
