product_id,customer_id,transaction_id,amount,status,channel
2837,10470,4523,292.74,failed,online
1256,40042,6623,662.92,completed,online
1,27678,8621,1863.04,failed,online
759,24740,12797,1287.04,completed,online
63,46318,12865,1904.44,failed,online
1,47307,14044,577.55,completed,online
3873,40886,14407,1058.14,completed,online
1,2910,14846,1529.43,completed,online
4461,16822,14862,1481.81,failed,online
1,31497,20377,689.42,completed,online
1,46346,20765,1993.3,failed,online
1,46649,21553,1322.55,completed,online
1241,15222,23378,57.31,completed,online
3879,22967,23760,1939.04,completed,online
874,27685,26393,1637.35,completed,online
1180,8465,27609,1144.43,failed,online
1,40681,32794,1904.07,completed,online
1004,6032,36236,1153.33,failed,online
870,45764,38092,1279.87,failed,online
1,27066,39571,16.54,completed,online
3970,8666,40110,1112.26,failed,online
2788,30951,40851,422.74,completed,online
1,45363,41237,1023.21,failed,online
58,41099,42265,6651.698561593588,completed,online
4673,14159,42564,1283.9,failed,online
2119,42989,43449,1557.79,completed,online
1925,16857,44117,968.13,failed,online
1,10716,47049,546.28,failed,online
1,30577,47866,1679.75,completed,online
1,41307,49663,517.37,failed,online
1,16542,49743,1243.37,failed,online
3458,34497,52341,760.72,completed,online
2147,5282,52899,936.58,failed,online
3769,45531,54549,398.4,failed,online
1,42807,54932,359.84,failed,online
3359,11187,56769,1068.57,completed,online
4991,47531,58555,129.28,completed,online
4358,7716,60706,779.44,completed,online
1,45293,61865,671.01,failed,online
2855,36099,62386,1356.82,failed,online
1577,11236,64113,1241.41,completed,online
4566,17654,66214,1711.33,failed,online
1011,28169,66689,1172.55,failed,online
534,37882,66983,42.01,failed,online
222,29686,68003,642.17,failed,online
1,16107,68037,1276.0,failed,online
3205,42139,69338,1078.0,failed,online
664,29141,70932,1539.63,failed,online
4743,30119,71540,1182.85,completed,online
3307,3440,71581,567.27,failed,online
952,23484,73788,1795.85,failed,online
1,11704,78369,1725.71,failed,online
2663,39811,80815,754.61,completed,online
2960,40955,81535,1943.73,failed,online
1,26549,81834,1169.48,failed,online
4275,38941,84828,343.39,failed,online
2145,10824,87720,298.31,failed,online
2360,10753,89595,1637.09,failed,online
1,43118,90691,440.24,failed,online
4030,11186,92402,10.35,completed,online
2448,41483,94695,947.41,failed,online
2668,31645,108059,1820.42,completed,online
334,42426,108192,155.5,failed,online
4450,12366,112669,693.77,failed,online
1289,24997,112759,1733.49,failed,online
1051,41985,114083,1929.88,completed,online
1464,11573,116792,1603.71,completed,online
1304,31814,122239,1865.71,completed,online
1358,49510,124287,608.4,failed,online
2855,26365,125029,1186.91,completed,online
3771,35152,125093,929.45,completed,online
3794,30159,125664,1654.06,failed,online
1,14264,130009,693.83,completed,online
3787,9254,132082,853.15,failed,online
789,15013,132369,516.52,completed,online
402,17192,135322,413.25,failed,online
1063,18595,135768,212.18,failed,online
4253,41582,137807,1485.51,completed,online
2290,1259,139128,396.73,completed,online
657,19232,141533,1857.59,completed,online
4118,4102,141544,869.21,completed,UNKNOWN
3879,39554,142950,126.33,completed,online
3536,28412,142968,1897.17,completed,online
1,13033,143091,1989.17,failed,online
4758,23871,144287,1871.64,completed,online
1287,4892,144922,760.18,failed,online
2260,27615,146226,1025.95,failed,online
3534,1373,147303,1001.55,completed,online
1,24700,149857,224.46,completed,online
