product_id,customer_id,transaction_id,amount,status,channel
546,13398,2833,1993.97,failed,online
3757,2586,4828,414.69,completed,online
1,10470,6100,174.1,failed,online
1272,34475,6606,1410.58,completed,online
1,28638,11146,864.36,failed,online
4546,47737,19385,738.67,completed,online
1461,32860,20032,536.35,failed,online
3312,30106,21420,1768.52,completed,online
3137,8210,24093,1364.48,completed,UNKNOWN
1626,38121,24759,1914.39,completed,online
4755,14111,27145,531.65,completed,online
4553,35393,28712,1503.53,completed,online
2969,22209,30666,1360.39,completed,online
46,25487,33554,1309.79,failed,online
1887,27662,34234,81.61,failed,online
653,30706,35509,1432.55,failed,online
4187,11748,36783,1091.39,completed,online
3944,29469,37372,1520.36,completed,online
2020,3075,40638,194.44,completed,online
909,10781,42360,983.91,completed,online
2670,38418,43256,435.19,completed,online
1092,34225,43763,911.24,completed,online
709,39886,48751,1601.58,completed,online
1185,23571,50546,1719.49,failed,online
631,42992,56768,1797.15,failed,online
2541,26777,71050,140.35,failed,online
984,42002,72725,1506.21,completed,online
4665,14488,78732,278.57,completed,online
3324,18460,81157,543.24,completed,online
4900,14714,85185,1491.51,completed,online
4157,34246,87936,387.71,completed,online
704,26485,88879,1608.22,failed,online
1442,29014,92043,1454.49,completed,online
176,31217,95122,569.31,failed,online
1404,2475,97333,1273.28,completed,online
4547,38704,97573,1862.48,completed,online
1,45213,100399,709.31,completed,UNKNOWN
1,9101,100884,419.28,failed,online
1312,35843,107569,316.87,failed,online
2169,19166,107781,753.14,failed,online
4574,47338,107948,1067.32,completed,online
266,49060,108082,1320.18,completed,online
1,4158,108669,395.64,failed,online
3226,3227,108744,284.35,completed,online
1,21025,109869,1321.85,failed,online
1,13102,111084,96.74,completed,online
1,47965,118524,1468.35,completed,online
1203,11252,118824,1997.51,failed,online
4200,3297,119016,694.01,completed,online
1403,42417,121340,296.13,failed,online
2915,20421,127633,1069.24,failed,online
1864,25271,128185,1755.15,completed,online
2496,20120,129345,582.91,completed,online
163,19770,130719,143.27,completed,online
1,9640,131430,760.49,completed,online
3329,34098,133311,227.08,failed,online
1,22472,133515,119.02,completed,online
508,28753,134085,1413.37,completed,online
1,28591,136418,689.9,failed,online
4977,21774,138966,1764.85,completed,online
4253,33543,139551,973.53,failed,online
2280,7334,140141,1550.07,completed,online
1347,28027,141375,514.34,completed,online
1453,26220,141528,1356.18,failed,online
82,19121,145349,1645.66,completed,online
1239,27057,148610,1776.67,failed,online
3352,18606,149192,9237.220859104298,completed,online
