product_id,customer_id,transaction_id,amount,status,channel
4123,39945,14360,1973.24,failed,online
1,6789,18149,200.77,failed,online
3440,45301,20488,1062.95,completed,online
1010,32887,21007,9505.00079972304,completed,online
4397,15545,21563,380.89,failed,online
1,31911,24247,1134.97,completed,online
488,46297,24970,897.73,completed,online
2165,27795,29479,63.72,completed,online
1,26668,31888,848.39,completed,online
4695,14705,32634,1386.53,failed,online
1,199,35392,763.28,failed,online
1,994,37954,1811.48,failed,online
1,1256,38746,797.18,completed,online
4030,31118,41983,696.81,completed,online
1,31844,43541,1154.14,failed,online
4651,23545,44158,894.26,completed,online
2477,25018,47738,1348.01,failed,online
4590,48026,47897,1463.09,failed,online
1085,14328,50294,361.51,failed,online
1134,29282,53057,1982.52,failed,online
1213,37129,55181,512.73,completed,online
4234,32054,58589,1166.37,completed,online
3070,26931,59688,203.88,failed,online
628,9274,61069,1384.89,failed,online
2387,14007,63680,1864.28,failed,online
653,13386,66693,1296.87,failed,online
2809,29111,69194,53.54,failed,online
387,34764,71726,264.01,completed,online
3921,35200,72577,1129.25,completed,online
2678,45701,73503,189.82,failed,online
3442,15867,76843,1866.66,failed,online
1,21171,80455,1561.58,completed,online
1,13109,83442,1359.71,completed,online
4875,254,84321,18.72,completed,online
3031,45877,84630,1366.79,completed,online
2378,6434,86260,616.65,failed,online
3914,39404,86953,1483.31,failed,online
4989,3974,87090,914.69,completed,online
2040,34211,88689,1671.76,failed,online
487,29695,88721,793.98,completed,online
3183,14199,89417,249.45,failed,online
4081,1450,91434,959.7,failed,online
391,6714,93288,795.91,completed,online
4441,17786,95310,1102.19,completed,online
1,37970,96882,838.46,completed,online
1160,11025,98164,1378.89,completed,online
3519,2589,99199,799.69,completed,online
4536,70,103381,1524.6,completed,online
1,12454,104729,1068.75,failed,online
4284,16249,105274,261.39,completed,online
2408,24274,108875,501.59,failed,online
3598,20166,112920,1498.49,failed,online
1,39797,117514,892.85,failed,online
1,49222,117688,1801.75,completed,online
4077,31631,120387,1343.55,completed,online
1192,42107,120930,1875.92,failed,online
1,9372,121744,1202.11,failed,online
4765,26835,124011,1970.37,completed,online
2680,4464,126829,897.38,completed,online
2157,45013,127378,614.71,failed,online
2628,6151,127558,189.48,failed,online
279,16266,131231,1863.97,completed,online
465,8400,131419,922.89,failed,online
3139,6814,133649,1749.13,failed,online
4639,29378,133862,359.36,completed,online
1150,14659,136529,1644.48,failed,online
3787,5652,137823,1275.76,completed,online
4216,18606,137867,1354.66,failed,online
61,3946,138301,961.44,completed,online
1,6700,138855,1662.74,failed,online
2779,13237,140790,796.84,completed,online
4954,30025,141562,386.42,completed,online
518,24758,143019,432.84,failed,online
1881,14022,143025,1288.79,completed,online
1299,37850,144169,1304.21,failed,online
1,23408,149045,1168.71,completed,online
