product_id,customer_id,transaction_id,amount,status,channel
602,49636,690,235.95,completed,online
4064,37878,1090,374.68,completed,online
4289,21367,1309,280.11,failed,online
3527,5629,4380,563.29,failed,online
427,22799,5685,774.46,completed,online
2429,5810,6169,1286.61,failed,online
4369,36871,8871,5625.2752870788945,completed,online
497,542,9851,30.1,completed,online
449,5658,11768,125.35,failed,online
1588,1688,12233,1169.57,failed,online
1795,26311,12619,1235.73,failed,online
320,18767,15279,1125.36,failed,online
2842,46254,17321,1883.51,completed,online
1580,49565,21460,563.48,failed,online
1512,17208,22612,1907.32,failed,online
1630,20430,28081,1228.55,completed,online
3866,1168,29346,1271.63,failed,online
1840,5588,29640,1402.26,completed,online
2089,786,31464,525.95,completed,online
2714,4538,32676,1853.09,completed,online
1,5518,32944,1270.47,failed,online
2389,16494,35695,492.71,failed,online
1379,33865,36710,1341.33,completed,online
4005,12253,39554,1552.06,completed,online
4247,22046,39730,1625.98,failed,online
4598,21952,40307,11.42,failed,online
4713,8619,42649,652.11,completed,online
3695,41617,53997,1091.3,failed,online
3337,9435,54105,1842.76,failed,online
1764,32244,55175,784.8,completed,online
1,24817,56292,96.01,completed,online
2597,3483,58379,793.52,failed,online
15,41380,60318,1933.04,failed,online
683,20391,62635,374.25,failed,online
3758,40646,62717,349.81,completed,online
1628,12066,62869,1697.83,completed,online
1,49386,66366,1451.3,completed,online
1,44231,67398,1049.01,completed,online
1,9617,69740,1107.67,completed,online
3072,32028,70159,516.26,failed,online
192,5923,71782,344.75,failed,online
1,17588,75104,1531.31,failed,online
1,18820,75441,1480.26,completed,UNKNOWN
2746,5506,77478,1829.64,completed,online
3147,28157,78001,859.04,failed,online
1072,49480,78505,1974.37,completed,online
2269,27989,79044,1088.11,failed,online
4193,1734,80269,1048.39,failed,online
4604,20585,80740,681.43,completed,online
2089,43678,82172,50.25,failed,online
4258,26158,82908,665.7,failed,online
1,5402,83403,1035.42,completed,online
3051,28323,83616,918.15,failed,online
1352,44758,84089,1233.15,failed,online
4386,19488,86456,922.48,failed,online
4399,15047,87943,1654.72,completed,online
1,20116,88562,172.97,failed,online
909,9590,89512,826.19,completed,online
4078,40963,90032,1909.3,failed,online
183,46292,92955,1722.68,completed,online
448,31043,93050,1553.17,failed,online
4891,37257,93684,885.73,failed,online
4459,23460,94740,1459.56,completed,online
4982,41559,95742,1099.22,completed,online
807,42458,97681,1818.72,completed,online
1,3669,100428,214.9,failed,online
3463,48891,100975,1719.63,completed,online
492,44717,101850,1379.33,failed,online
3412,15155,106354,1749.82,failed,online
2481,30996,109604,1492.63,failed,online
3221,1,111586,369.62,failed,online
2438,29904,112328,137.53,failed,online
1924,41562,112861,1940.04,completed,online
423,29903,124664,1330.04,failed,online
1,28078,129221,1319.63,completed,online
181,31946,129864,1145.72,completed,online
546,16539,130036,1381.9,failed,online
1,5281,131440,1949.48,failed,online
2941,33150,132997,434.54,completed,online
4570,30245,133775,1027.73,completed,online
1,35774,135552,1676.64,completed,online
2001,40835,137937,306.77,failed,online
2377,154,138576,1673.49,completed,online
2403,46354,141267,918.83,failed,online
3531,6084,141598,1871.25,failed,online
4407,14376,142837,374.28,completed,online
253,44054,146198,1141.2,failed,online
